Atoll,island,atoll_official,indicator_full,value,sex_modifier,population_modifier,indicator,indicator2,value2,index
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,86,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,86,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),30.839895013123357,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),30.839895013123357,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),27.559055118110237,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),27.559055118110237,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),12.992125984251967,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),12.992125984251967,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),61.15485564304461,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),61.15485564304461,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),11.67979002624672,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),11.67979002624672,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),24.93438320209974,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),24.93438320209974,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),11.286089238845145,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),11.286089238845145,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Area (in hectare),48.711192,NA,NA,Area (in hectare),Area (in hectare),48.711192,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Area (in sq km),0.48711192,NA,NA,Area (in sq km),Area (in sq km),0.48711192,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Population density Resident Maldivian Population,1564.3222198298904,NA,Resident Maldivians,Population density ,Population density ,1564.3222198298904,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fares-Maathodaa,Gaaf Dhaal Atoll,Median Age Resident Maldivians,32,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,32,"Fares-Maathodaa, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivians Population Both sexes,552,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,552,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-2.7746336012085524,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-2.7746336012085524,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Foreigners (%) (out of resident Population),13.343799058084773,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),13.343799058084773,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),93.6842105263158,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),93.6842105263158,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Dependency Ratio,83.38870431893687,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,83.38870431893687,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,60.46511627906976,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,60.46511627906976,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,22.92358803986711,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,22.92358803986711,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,206,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,206,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,182,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,182,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,100,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,100,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,301,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,301,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,42,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,42,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,99,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,99,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,69,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,69,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),37.31884057971014,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),37.31884057971014,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),32.971014492753625,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),32.971014492753625,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),18.115942028985508,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),18.115942028985508,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),54.528985507246375,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),54.528985507246375,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),7.608695652173914,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),7.608695652173914,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),17.934782608695652,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),17.934782608695652,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),12.5,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),12.5,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Area (in hectare),80.7816,NA,NA,Area (in hectare),Area (in hectare),80.7816,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Area (in sq km),0.807816,NA,NA,Area (in sq km),Area (in sq km),0.807816,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Population density Resident Maldivian Population,683.3239252503046,NA,Resident Maldivians,Population density ,Population density ,683.3239252503046,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Fiyoari,Gaaf Dhaal Atoll,Median Age Resident Maldivians,32,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,32,"Fiyoari, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivians Population Both sexes,1251,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,1251,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-1.291613389836301,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-1.291613389836301,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Foreigners (%) (out of resident Population),11.527581329561528,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),11.527581329561528,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),102.42718446601941,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),102.42718446601941,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Dependency Ratio,64.82213438735178,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,64.82213438735178,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,46.3768115942029,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,46.3768115942029,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,18.44532279314888,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,18.44532279314888,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,403,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,403,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,352,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,352,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,192,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,192,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,759,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,759,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,124,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,124,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,316,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,316,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,140,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,140,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),32.214228617106315,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),32.214228617106315,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),28.137490007993605,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),28.137490007993605,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),15.347721822541965,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),15.347721822541965,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),60.671462829736214,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),60.671462829736214,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),9.91207034372502,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),9.91207034372502,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),25.259792166266987,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),25.259792166266987,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),11.191047162270182,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),11.191047162270182,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Area (in hectare),58.664974,NA,NA,Area (in hectare),Area (in hectare),58.664974,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Area (in sq km),0.58664974,NA,NA,Area (in sq km),Area (in sq km),0.58664974,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Population density Resident Maldivian Population,2132.447889604451,NA,Resident Maldivians,Population density ,Population density ,2132.447889604451,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Gadhdhoo,Gaaf Dhaal Atoll,Median Age Resident Maldivians,32,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,32,"Gadhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivians Population Both sexes,790,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,790,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-0.1574315670445566,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-0.1574315670445566,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Foreigners (%) (out of resident Population),10.734463276836157,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),10.734463276836157,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),104.66321243523315,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),104.66321243523315,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Dependency Ratio,74.00881057268722,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,74.00881057268722,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,58.14977973568281,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,58.14977973568281,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,15.859030837004406,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,15.859030837004406,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,304,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,304,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,264,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,264,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,154,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,154,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,454,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,454,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,82,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,82,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,171,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,171,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,72,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,72,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),38.48101265822785,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),38.48101265822785,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),33.41772151898734,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),33.41772151898734,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),19.49367088607595,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),19.49367088607595,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),57.46835443037974,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),57.46835443037974,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),10.379746835443038,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),10.379746835443038,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),21.645569620253163,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),21.645569620253163,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),9.113924050632912,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),9.113924050632912,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Area (in hectare),110.8848,NA,NA,Area (in hectare),Area (in hectare),110.8848,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
Huvadhu Atholhu Dhekunuburi,Hoadedhdhoo,Gaaf Dhaal Atoll,Area (in sq km),1.108848,NA,NA,Area (in sq km),Area (in sq km),1.108848,"Hoadedhdhoo, Huvadhu Atholhu Dhekunuburi"
