Timestamp,max_temp_degC,min_temp_degC,mean_temp_degC,mean_humidity_percent,mean_wind_direction_compass,mean_wind_speed_kts,max_wind_direction_compass,max_wind_speed_kts,rainfall_mm
11/17/2004,32,26.6,29.1,77,W,5,W,15,0
11/18/2004,32.6,24.3,29.4,76,W,6,W,12,0
11/19/2004,31.5,24.7,28.5,80,VRB,2,WNW,18,4.9
11/20/2004,32.2,27,29.5,76,WSW,5,WSW,10,0
11/21/2004,31.6,21.6,26.1,89,WSW,6,NNW,24,110.4
11/22/2004,30,23.9,26.9,85,WNW,10,WNW,23,5.4
11/23/2004,31.8,25,28.4,81,WNW,9,WSW,19,0.2
11/24/2004,30,24,27.9,83,NNW,10,NE,20,16.2
11/25/2004,29.2,23,25.9,92,NE,11,ENE,26,76.2
11/26/2004,29,23.4,26.3,92,NE,9,NE,29,74
11/27/2004,29.5,23.2,27.2,88,E,11,ENE,28,19.4
11/28/2004,27.9,22.4,25.3,94,S,7,SE,21,30.6
11/29/2004,29.5,23.8,27.2,86,SSW,7,SSW,22,1
11/30/2004,30,23,27.1,87,N,8,W,28,51.2
12/1/2004,30.4,23.6,26.7,89,WSW,5,WNW,21,0.6
12/2/2004,30.3,24.9,28.1,80,NNW,6,NNW,12,0
12/3/2004,30.4,24.8,28.2,82,N,7,N,17,0.3
12/4/2004,30.3,24.9,27.9,82,N,4,NNW,13,0
12/5/2004,30.6,24.2,28.4,80,SW,4,SW,10,2.8
12/6/2004,29.1,23.5,26.5,89,W,6,NW,23,2.6
12/7/2004,30.5,26.4,27.9,82,NE,6,NE,15,0.1
12/8/2004,30.6,26.5,28.7,76,NE,8,NE,15,0
12/9/2004,31.4,25.6,28.4,82,NE,5,ENE,16,0.2
12/10/2004,31.2,24.8,28,84,NE,7,NE,17,8
12/11/2004,30.4,23.4,28.3,82,NE,6,ENE,21,35.7
12/12/2004,30.6,25,28.2,85,E,5,ENE,17,3.9
12/13/2004,29.6,23.7,27.3,89,NE,6,N,19,39
12/14/2004,30.8,25,28.7,82,N,7,NNE,14,0.3
12/15/2004,32.1,26.4,28.9,82,W,5,NNW,9,0
12/16/2004,31.8,24,29,82,W,6,NW,14,15.7
12/17/2004,29.6,24.4,27,87,WNW,5,NNW,13,0.5
12/18/2004,30.6,26.2,28.5,82,NE,7,NNE,18,0
12/19/2004,30.2,25.1,28.4,83,N,6,NNE,13,0.9
12/20/2004,28.6,24,26.5,86,WNW,7,SW,18,2.8
12/21/2004,30.6,25.8,28.4,77,WNW,5,N,11,0
12/22/2004,29.6,23,26,89,WSW,4,W,21,69.2
12/23/2004,30.3,24.4,27.4,74,N,7,NNE,16,0
12/24/2004,30.4,24.8,27.8,72,NNE,7,NNE,16,0
12/25/2004,30.2,24.4,27.7,73,NNE,6,NNE,13,0
12/26/2004,29.4,25.4,27.1,80,ENE,4,NE,8,tr
12/27/2004,29.8,25.1,28.2,78,NE,8,NE,13,0
12/28/2004,30.4,25.1,28.1,81,N,6,NE,16,0.8
12/29/2004,30.2,25.9,28.1,77,NE,12,NNE,23,tr
12/30/2004,31,25.1,29,76,E,6,ENE,12,tr
12/31/2004,29.6,24.4,27,85,SW,5,S,16,6.3
1/1/2005,30.4,24.3,28.5,78,VRB,3,E,9,0
1/2/2005,31,25.4,29,76,WNW,4,NNE,7,0
1/3/2005,31.9,26.6,29.3,75,NE,6,N,13,TR
1/4/2005,31.4,24.9,29.7,71,NE,6,NE,13,0
1/5/2005,31.2,24.9,28.6,75,NNE,6,NE,13,0
1/6/2005,31.4,25.3,28.6,72,NNE,5,NE,13,TR
1/7/2005,31.2,26.9,28.8,72,N,5,N,13,0.2
1/8/2005,31.6,25.2,28.9,72,NNE,7,NNE,16,7.8
1/9/2005,31.4,23.6,28.8,76,NNE,8,E,16,37.9
1/10/2005,29.8,25.9,27.8,81,NE,5,NE,11,TR
1/11/2005,31,26.3,28.8,76,N,5,NE,12,TR
1/12/2005,30.8,25.9,28.6,76,N,7,N,15,1.1
1/13/2005,32,26.1,28.8,68,N,7,NNW,14,0
1/14/2005,31.8,25.1,28.3,75,N,5,N,11,TR
1/15/2005,30.6,26.5,27,77,NNE,6,NNE,14,0
1/16/2005,31.6,25.5,28.8,72,NE,6,NNE,13,0
1/17/2005,30.8,24.7,28.5,74,NNE,5,NNE,14,0
1/18/2005,30,26.4,28.3,76,VRB,3,NNW,9,0
1/19/2005,31.6,26.4,28.8,75,NNW,5,NE,13,0
1/20/2005,32.4,26.2,29.1,78,NE,6,NNE,16,TR
1/21/2005,30.8,26.4,28.5,81,N,7,NNE,21,TR
1/22/2005,31.9,25.8,29.2,81,E,6,E,16,0.2
1/23/2005,31.9,25.6,29.3,79,ENE,7,ENE,15,TR
1/24/2005,31.4,24.6,28.8,81,NE,9,NNE,27,5.3
1/25/2005,31.5,25.6,29.2,78,NE,8,NE,16,TR
1/26/2005,30.6,22.4,28.5,84,NNW,7,NE,17,23.1
1/27/2005,29.4,23.4,26.8,86,SSE,5,S,15,0.2
1/28/2005,30.7,24.8,28.4,84,NNW,5,NW,13,0
1/29/2005,30.1,25.4,28,85,NNW,4,NNW,11,0
1/30/2005,31.6,25.8,29.1,82,NE,5,NE,11,0
1/31/2005,31.8,26.2,29.2,81,E,4,ENE,11,0
2/1/2005,31.7,26.3,29.4,79,E,4,E,11,0
2/2/2005,32,26.8,29.4,82,NE,7,ENE,16,0
2/3/2005,32.2,26.8,29.7,83,NE,7,NE,15,0
2/4/2005,32.2,26.8,29.6,83,NE,9,NE,18,0
2/5/2005,32.5,26.4,29.2,83,E,5,ENE,18,1.1
2/6/2005,31.8,26.5,29.4,79,ENE,6,NE,15,0
2/7/2005,32,26.9,29.5,81,NE,9,NNE,16,0
2/8/2005,32.2,22.8,28.1,89,NE,8,NE,26,38.4
2/9/2005,29,22.5,26.5,93,NE,11,NE,31,24.1
2/10/2005,31.2,23.4,29.2,83,NE,11,NE,21,14.8
2/11/2005,30,23.6,26.5,90,NE,7,NE,20,15.2
2/12/2005,30.8,26.1,28.6,75,NE,11,NE,18,0
2/13/2005,31.4,26.7,29,70,NE,9,NNE,18,TR
2/14/2005,31.6,25.9,29.3,75,NE,9,NE,21,0
2/15/2005,32,25.2,29,76,N,7,NNE,16,0
2/16/2005,31.2,25.4,28.4,73,N,6,N,15,0
2/17/2005,31.6,25.2,28.6,73,NNW,6,NNE,14,0
2/18/2005,31.2,26.4,28.4,77,NW,11,NW,18,0
2/19/2005,31.4,26.6,28.7,75,NNW,7,N,14,0
2/20/2005,31.4,26.2,29,77,NNW,6,NNW,11,0
2/21/2005,32.5,24.8,29.1,79,N,5,NNE,14,0
2/22/2005,31.8,26,29.1,78,NE,5,NE,11,0
2/23/2005,31.9,25.6,29.5,77,NE,4,NE,13,1.4
2/24/2005,31.5,25.8,29.1,81,N,5,N,24,0.5
2/25/2005,32.8,26.4,29.8,75,NNE,8,NNE,16,0
2/26/2005,32.4,27.4,29.7,77,NE,6,ENE,15,0
2/27/2005,33.3,27.3,30.3,76,E,7,E,16,0
2/28/2005,32.6,27.2,30.2,76,NE,8,NE,16,0
3/1/2005,32.7,27.4,30.4,72,NE,7,NE,14,0
3/2/2005,32.8,27.5,30.4,74,NE,8,NE,17,0
3/3/2005,32.8,27.4,30.3,72,ENE,8,ENE,16,0
3/4/2005,32.6,27.4,30.2,72,ENE,7,ENE,14,TR
3/5/2005,33.2,27.6,30.5,74,ENE,6,ENE,14,0
3/6/2005,33.2,27.6,30.5,75,ENE,6,ENE,13,TR
3/7/2005,33.2,26.2,30.6,74,ENE,8,NE,18,5.8
3/8/2005,31.8,26,29.2,80,E,6,ENE,16,1
3/9/2005,32.2,26.1,29.5,76,E,6,ENE,15,0
3/10/2005,32.4,27,29.8,71,NNE,5,NNE,12,0
3/11/2005,33.1,27,30.4,69,E,5,ENE,11,TR
3/12/2005,33,26.6,30.2,72,SE,4,SE,14,0
3/13/2005,33.4,25.4,30.3,69,VRB,3,W,10,0.3
3/14/2005,31.9,25.7,29.3,76,VRB,3,WNW,10,0.9
3/15/2005,33,26.4,30.1,70,N,5,NNE,12,TR
3/16/2005,33.2,27.4,30.3,72,NE,5,NE,13,TR
3/17/2005,33.2,27.2,30.4,66,NNE,6,NNE,14,0
3/18/2005,33,27.2,29.9,65,NNE,7,NNE,15,0
3/19/2005,33.2,26,30.1,71,NNE,6,NNE,13,0
3/20/2005,32.8,27,30,72,VRB,2,ENE,8,0
3/21/2005,33.3,25.2,30.3,71,NE,5,N,15,1
3/22/2005,33.2,26.6,30.2,74,VRB,3,NE,12,TR
3/23/2005,34,27.6,30.8,72,WNW,5,W,11,0
3/24/2005,34,27.8,31,72,W,7,W,12,0
3/25/2005,34.2,27.9,31,73,WNW,9,WNW,14,0
3/26/2005,32.4,27.8,30.2,72,NW,9,NW,17,0
3/27/2005,32.9,27.5,30.2,70,WNW,8,W,15,0
3/28/2005,33.9,27.8,30.7,70,W,10,W,17,0
3/29/2005,33.4,27.7,30.5,72,W,13,W,19,0
3/30/2005,33.2,27.5,30.3,72,WSW,13,WSW,19,0
3/31/2005,32.6,27.8,30.3,73,W,15,W,22,TR
4/1/2005,33.2,27.8,30.3,73,W,15,W,23,0
4/2/2005,33.6,27.5,30.4,72,WNW,14,W,21,0
4/3/2005,33.2,27.4,30.4,71,WNW,14,WNW,22,0
4/4/2005,33.4,27.6,30.4,71,WNW,13,WNW,19,0
4/5/2005,33.2,27.3,30.4,70,W,11,W,16,TR
4/6/2005,33.4,27.4,30.1,70,WSW,9,SW,15,0
4/7/2005,33.1,27.4,30.2,72,WSW,10,SW,15,0
4/8/2005,33.4,27.4,30.5,72,W,10,WSW,16,0
4/9/2005,34.2,27.2,30.9,71,W,9,W,13,0
4/10/2005,32,26.3,30,73,SW,5,SW,10,0
4/11/2005,32.2,25.4,29.8,75,VRB,3,S,9,0
4/12/2005,32.8,25.4,29.6,77,VRB,3,ENE,11,TR
4/13/2005,32.5,25.2,29.1,78,VRB,2,E,8,0
4/14/2005,32.6,25,29.6,75,VRB,2,E,8,0
4/15/2005,33.2,25.6,29.6,74,VRB,2,E,9,0
4/16/2005,33.2,25.8,30.1,73,VRB,3,E,9,0
4/17/2005,33.2,24.8,29.9,74,VRB,2,ESE,9,0.3
4/18/2005,34,25.2,30.2,70,VRB,2,ENE,9,0
4/19/2005,33.2,25.1,29.7,71,VRB,1,ESE,6,TR
4/20/2005,33.3,26.4,30.2,68,VRB,2,SE,11,0
4/21/2005,34.6,25.8,31,69,WNW,4,SSW,16,5.8
4/22/2005,32.8,23.3,28,86,SW,6,NW,22,72.8
4/23/2005,29.9,26.2,28.6,81,SW,5,SW,13,0.1
4/24/2005,33.2,27.3,30.1,74,W,4,W,10,TR
4/25/2005,33.1,26,30.5,75,WNW,5,NW,16,2.7
4/26/2005,33.6,26.8,30.9,75,W,5,WSW,14,0
4/27/2005,33.8,26.6,30.4,77,VRB,3,WNW,11,3
4/28/2005,34.2,28.8,30.9,75,WNW,5,WNW,12,0
4/29/2005,33.6,27.9,31,76,NW,5,WSW,15,0
4/30/2005,34.6,26.6,31.3,77,W,7,W,16,4.3
5/1/2005,32.2,23.6,29.1,83,W,11,W,36,85.8
5/2/2005,30.2,24.6,27,87,WSW,11,WSW,26,1.8
5/3/2005,32.4,24.7,30,79,WSW,8,SSW,22,38.9
5/4/2005,30.7,23.6,27.7,86,WSW,13,W,39,57.4
5/5/2005,29.6,23.6,27.1,88,WSW,13,WSW,34,19.4
5/6/2005,30.8,25.6,29.2,81,WSW,13,SW,28,6
5/7/2005,32.2,26.7,29.6,80,W,11,WNW,21,TR
5/8/2005,33.2,27.4,30.2,77,W,10,W,18,0
5/9/2005,32.4,23.4,30,78,W,13,WSW,35,11.4
5/10/2005,31,26.4,28.9,79,WSW,15,WSW,28,1.4
5/11/2005,32.8,27.6,30.2,76,W,11,WSW,19,TR
5/12/2005,32.9,27.6,30.3,78,W,12,W,17,TR
5/13/2005,31.8,27.4,29.6,78,WSW,8,SW,19,0.2
5/14/2005,32,27.4,29.9,73,SSW,9,SSW,15,TR
5/15/2005,32.2,27,29.9,73,S,10,S,16,0
5/16/2005,31.8,26.6,29.6,72,S,7,S,15,0
5/17/2005,32,24.2,29.3,71,SW,5,SW,11,0
5/18/2005,32.2,26.4,29,72,WSW,4,WSW,13,0
5/19/2005,32.4,27,29.5,71,SW,7,SW,13,0
5/20/2005,31.4,27.2,29.8,71,SW,7,SSW,13,0
5/21/2005,31.8,27.6,29.9,72,SW,8,WSW,14,0
5/22/2005,33.6,26.4,30.6,73,WSW,10,WSW,18,0.9
5/23/2005,32.4,26.8,29.9,78,SW,10,SW,22,TR
5/24/2005,31.9,26.4,29.8,77,SW,9,WSW,17,TR
5/25/2005,30.4,25.2,28.1,82,SSE,6,SSW,23,5.6
5/26/2005,31.8,27.2,29.7,75,SW,7,SW,13,0
5/27/2005,32.4,27.2,30,72,SW,6,SW,13,0
5/28/2005,33.2,25.4,30.1,73,WSW,9,SSW,17,1.3
5/29/2005,31.4,23.6,27,85,W,14,W,39,13.8
5/30/2005,31.6,24.1,27.9,85,SW,7,W,30,33.7
5/31/2005,31.6,24.6,28.5,80,WSW,12,WSW,38,2.1
6/1/2005,29.8,22,26.8,88,W,19,W,48,81.8
6/2/2005,31.4,23.8,28.8,80,W,16,WSW,35,19.4
6/3/2005,31.6,26.4,29.3,82,W,10,W,16,0.8
6/4/2005,32,24.6,29.1,82,WSW,10,WNW,35,3.7
6/5/2005,29.3,26.3,28.2,81,W,14,W,32,TR
6/6/2005,32.2,26.6,29.3,80,W,10,W,21,1.6
6/7/2005,32.6,27.2,29.9,77,W,13,W,20,0
6/8/2005,32,27.4,29.6,77,WSW,11,WSW,16,0
6/9/2005,31.8,27.2,29.7,78,WSW,10,WSW,15,0
6/10/2005,32.4,27.6,29.7,76,WSW,10,WSW,19,0
6/11/2005,31.8,25.6,29.6,78,WSW,11,W,26,6.8
6/12/2005,30.4,25.2,28.8,82,SW,11,SW,31,0.8
6/13/2005,31,24.4,28.4,82,SW,8,WSW,23,2.6
6/14/2005,31.3,24.2,29.5,80,SW,7,WNW,24,9.2
6/15/2005,30.4,23.8,27.8,84,W,8,WNW,40,0.6
6/16/2005,30.6,26.8,29.1,79,WSW,8,WSW,18,TR
6/17/2005,31.7,23.3,29.4,76,WSW,13,W,41,6.4
6/18/2005,31.8,26.8,29.5,75,WSW,12,W,22,2.8
6/19/2005,31.5,25.6,29.2,74,WSW,9,WSW,16,3
6/20/2005,31.5,24.8,28.5,82,WSW,5,W,13,6
6/21/2005,30.1,24.1,27.6,85,SSW,4,SSW,20,4.2
6/22/2005,31.6,24.8,28.5,80,VRB,3,S,7,3.6
6/23/2005,30.6,24.1,27.9,82,SW,7,SW,25,5.3
6/24/2005,30.8,26.4,29,79,SW,7,SW,14,0
6/25/2005,31.2,26.2,29.1,79,SW,7,SSW,17,1
6/26/2005,31.2,25.4,28.8,79,SSE,4,SSE,13,3
6/27/2005,30.4,25.4,28.6,80,S,5,SSW,11,0.2
6/28/2005,30.8,25.6,29.1,78,S,5,S,12,0
6/29/2005,31.6,26.2,29.2,76,SW,4,S,9,0
6/30/2005,30.8,26.4,29.2,76,SSW,5,S,11,0
7/1/2005,31.4,25.2,29.3,72,WSW,5,SW,10,TR
7/2/2005,32.4,24.6,29,73,VRB,2,S,6,0
7/3/2005,31.6,25,28.6,74,VRB,2,SSE,8,0
7/4/2005,31,25.3,28.8,73,SW,4,S,10,0
7/5/2005,32,27.2,29.4,73,SW,5,WSW,12,0
7/6/2005,33.4,26.8,30.2,72,W,8,WNW,21,0
7/7/2005,32.4,25.4,29.7,77,WNW,14,W,30,1
7/8/2005,29.4,22.4,26.8,86,WNW,12,WNW,36,20.4
7/9/2005,31.4,26.6,29.1,78,WSW,9,WSW,22,TR
7/10/2005,30.6,23.4,28.1,84,S,6,SW,30,29.6
7/11/2005,31.6,24.2,28,84,W,7,WNW,27,10.6
7/12/2005,30.4,23.4,27.8,81,W,10,WNW,26,4.6
7/13/2005,31.4,21.5,27,87,NW,11,NW,32,29
7/14/2005,30.6,24.2,28.3,81,SW,5,W,13,2.6
7/15/2005,31.2,23.6,28.2,83,S,6,NNW,24,2.2
7/16/2005,31.6,24.9,28,82,W,8,WNW,22,5.1
7/17/2005,31.4,25.6,28.9,81,WNW,9,WNW,17,TR
7/18/2005,32.6,23.9,29.1,79,WNW,10,W,32,1
7/19/2005,32.6,24.8,29.5,80,W,9,W,23,2.2
7/20/2005,32.8,27,29.9,76,W,7,NW,15,0
7/21/2005,33,26.9,30,74,WNW,6,W,13,0.3
7/22/2005,32.6,26.6,29.9,72,W,6,W,11,0
7/23/2005,30.8,26.2,29,76,S,7,S,13,0
7/24/2005,31.2,26.4,29,76,S,5,S,12,TR
7/25/2005,31.2,25.6,29,76,SSE,5,S,11,0
7/26/2005,31.4,26.2,29,79,SSE,6,SSE,15,0.4
7/27/2005,31.4,27.1,29.4,79,SE,7,SE,17,0.5
7/28/2005,30.8,22.5,27.3,87,ESE,12,W,44,44.2
7/29/2005,31.2,25.2,28.4,79,W,5,S,13,1.2
7/30/2005,30.2,26.6,28.6,82,S,9,S,14,0
7/31/2005,30.9,24.9,29,77,S,9,S,15,0
8/1/2005,31,24.4,28.7,76,VRB,3,SSE,9,TR
8/2/2005,31.2,24.4,28.7,76,VRB,3,ESE,9,0
8/3/2005,31,26.6,28.4,79,VRB,3,SE,11,0
8/4/2005,31,26,29,76,SE,4,SE,10,0
8/5/2005,31.6,24.8,29,75,VRB,3,E,8,0
8/6/2005,31.6,23.8,29,75,VRB,3,NE,9,12.1
8/7/2005,31.2,24.2,28.2,81,WNW,6,W,28,4.6
8/8/2005,29.8,25.2,28.2,82,VRB,3,NNW,10,0
8/9/2005,32,24.5,29.2,78,VRB,3,W,11,0
8/10/2005,31.2,25.7,28.6,79,VRB,3,S,8,0
8/11/2005,31.6,25.8,29.2,75,S,4,S,9,0
8/12/2005,30.8,26.7,28.6,80,SSW,5,S,12,0.3
8/13/2005,31.2,27,28.9,80,S,5,S,11,0.1
8/14/2005,30.4,24.4,27.4,86,SE,4,SW,14,9.4
8/15/2005,27,22.3,25.6,89,NW,10,WNW,34,40.2
8/16/2005,30.9,26.2,28.6,77,SW,6,SW,12,TR
8/17/2005,32,26.4,29.5,73,W,5,SW,8,0
8/18/2005,33.2,26.8,30,73,W,7,W,13,0
8/19/2005,32.4,25.1,29.6,72,W,6,W,12,0
8/20/2005,32.6,26.6,29.8,70,WNW,5,WNW,11,0
8/21/2005,31.8,27.4,29.6,69,NW,7,NW,13,0
8/22/2005,31.4,25.2,29.6,70,NW,7,NW,13,0
8/23/2005,32.4,24.4,29.2,71,VRB,3,NW,8,0
8/24/2005,32.4,27.1,29.3,71,VRB,2,NNW,10,0
8/25/2005,31.9,24,28.6,78,VRB,3,SSW,17,3.7
8/26/2005,30,23,27.5,83,SSW,5,SSW,24,47.8
8/27/2005,28.8,21.7,25.6,91,W,9,W,29,62.8
8/28/2005,29.6,22.8,26.5,87,W,17,W,39,34.7
8/29/2005,27.6,22.6,26.3,84,W,16,W,39,3.6
8/30/2005,29.4,23.4,27.5,82,WSW,15,W,32,7.6
8/31/2005,30.2,23.2,28,82,WSW,14,W,37,24.6
9/1/2005,28.8,23,26.7,87,WSW,15,W,32,41.9
9/2/2005,28,23.4,26.3,86,WSW,13,W,40,6.2
9/3/2005,29.8,22.8,26.9,83,W,13,W,40,42.9
9/4/2005,28,24,26.8,86,W,16,WSW,33,1.7
9/5/2005,30.4,26.4,28.8,79,SW,15,WSW,24,0
9/6/2005,30.2,26.8,28.4,78,WSW,10,WSW,17,TR
9/7/2005,31.6,26.6,28.9,74,WSW,11,WSW,18,0
9/8/2005,31.6,26.4,29.2,76,WSW,10,W,15,0
9/9/2005,31.8,24.2,29.3,77,WSW,7,WSW,19,4.5
9/10/2005,30.6,23.6,28.4,80,SSW,7,W,31,12.4
9/11/2005,28.7,21.4,25.9,89,W,8,W,32,28.1
9/12/2005,31.5,25.2,28.2,80,WSW,5,WSW,12,0
9/13/2005,31.6,24.4,28.7,78,VRB,3,WSW,7,0
9/14/2005,31.4,24.6,28.5,80,VRB,2,NE,9,0
9/15/2005,31,25.8,28.7,77,VRB,3,E,9,0
9/16/2005,30.8,25.2,28.9,79,E,4,E,8,0
9/17/2005,31.2,24.4,28.9,77,VRB,3,E,9,0
9/18/2005,32.2,24.7,29,74,VRB,2,SW,15,1
9/19/2005,31.2,25,28.3,77,SSW,7,SSW,19,4.3
9/20/2005,30.6,24.9,28.3,76,S,9,S,21,5.9
9/21/2005,30.8,25.5,29,72,SSE,6,S,14,6.2
9/22/2005,30,24.2,26.9,83,VRB,2,W,15,2.1
9/23/2005,29.6,22,27.6,82,S,4,W,23,22.9
9/24/2005,32,25.3,28.9,76,VRB,2,SE,8,0
9/25/2005,31.2,24,27.9,81,SSE,5,W,24,1.6
9/26/2005,31.4,24,27.8,81,VRB,4,W,15,15.9
9/27/2005,31.6,22.8,29,78,WSW,4,W,18,49.2
9/28/2005,30.5,23.4,26.8,86,WNW,12,WSW,33,83.1
9/29/2005,31.2,22.8,28.1,78,W,16,WSW,38,11.6
9/30/2005,28.8,24.8,27.5,78,WSW,7,W,15,TR
10/1/2005,32.3,26.4,29.4,76,W,5,W,11,0.9
10/2/2005,32.4,23.8,29.6,75,W,8,WSW,23,9.7
10/3/2005,31.2,23.1,28.3,82,W,13,W,31,21.9
10/4/2005,30.2,25.2,28.1,81,W,13,W,28,2.8
10/5/2005,28.8,23,26.6,86,W,21,W,37,7.8
10/6/2005,31.8,26.2,29.5,75,WNW,10,W,18,0
10/7/2005,32.4,26,29.4,78,W,9,W,21,TR
10/8/2005,28.6,23.4,26.5,87,W,13,SW,25,17.3
10/9/2005,31,22.9,27,86,WSW,15,WSW,33,22.4
10/10/2005,30,24.1,28,81,W,13,W,26,5.7
10/11/2005,29,24.9,27.2,85,SSW,11,SSW,19,0.7
10/12/2005,29.8,23.2,27.2,86,SW,12,SW,38,25.8
10/13/2005,29.9,23.8,27.8,85,SW,11,WSW,36,10.4
10/14/2005,30,23.7,27.5,84,WSW,15,WSW,36,24.9
10/15/2005,30.4,24.1,27.8,84,W,15,WSW,32,0.6
10/16/2005,31.6,26.8,29.4,78,WSW,13,W,23,0
10/17/2005,31.6,26.7,28.6,81,W,9,W,17,0
10/18/2005,31.4,26.6,28.9,80,W,11,W,20,0
10/19/2005,30.8,26.8,28.9,78,W,15,W,24,TR
10/20/2005,31.2,23.7,28.8,79,W,13,WNW,33,22
10/21/2005,30.4,26.2,28.4,82,W,16,W,24,0.2
10/22/2005,31.4,26.9,29.2,78,WSW,13,W,19,0
10/23/2005,30.4,26.6,28.8,77,SW,12,W,20,0
10/24/2005,31.6,26.7,29.3,76,WSW,12,WSW,18,0
10/25/2005,31.6,26.6,29.3,77,W,13,W,18,0
10/26/2005,32.4,26.5,29.4,76,W,11,W,17,0
10/27/2005,31.6,26.7,29.2,76,WSW,10,WSW,14,0
10/28/2005,30.8,25.8,28.9,74,SW,7,WSW,17,0.1
10/29/2005,32,26.1,29.6,75,W,9,W,21,1.6
10/30/2005,31.2,25,29,79,WNW,17,W,34,0.2
10/31/2005,31,24.5,28,81,W,20,W,36,1.8
11/1/2005,30.8,25.8,28.7,79,W,18,W,31,2
11/2/2005,30.4,24.1,28.5,80,W,17,W,32,5.2
11/3/2005,31,25.4,28.4,81,WNW,16,WNW,31,0.6
11/4/2005,31.8,26,29.1,77,WNW,11,NW,21,4.9
11/5/2005,31.8,23.5,28.9,80,W,11,W,34,10.1
11/6/2005,30.4,23.4,28,83,W,17,W,34,4.8
11/7/2005,31.4,26.6,29.2,78,W,17,W,25,0
11/8/2005,30.4,21.8,27.5,86,W,16,W,32,13.7
11/9/2005,31.2,25.6,28.8,79,W,16,WSW,23,0
11/10/2005,31,26.2,28.3,82,WSW,11,WSW,16,TR
11/11/2005,31.7,26.2,28.8,76,SW,7,WSW,13,0
11/12/2005,30.6,26.2,28.4,76,SSW,9,S,18,0
11/13/2005,30.2,23.2,28.1,78,WSW,10,WSW,22,10.6
11/14/2005,30.4,24.8,28,81,W,13,WSW,25,1.3
11/15/2005,31.2,26.3,29,77,W,13,W,20,0
11/16/2005,31.3,26.4,28.8,77,WSW,11,WSW,19,0
11/17/2005,31.4,26,28.9,77,W,10,W,19,TR
11/18/2005,32.2,22.4,28.2,81,W,9,WNW,26,23.6
11/19/2005,31.4,26,28.9,80,W,9,W,16,TR
11/20/2005,32.2,25.8,29.3,78,W,7,W,14,0
11/21/2005,31.9,24.2,29.2,77,W,6,WSW,30,6.6
11/22/2005,30.7,24.6,27.7,86,WSW,14,W,31,7.3
11/23/2005,30,23.5,28.3,82,SW,12,SW,21,15.7
11/24/2005,29.6,23.6,26.3,92,WSW,11,W,32,9.2
11/25/2005,31.6,24.6,28.8,83,WSW,7,WSW,22,0.1
11/26/2005,30.4,25,28.4,85,SSW,5,SSW,10,0
11/27/2005,31.8,24.2,28.6,85,NNE,3,NW,9,TR
11/28/2005,30.4,25.6,28.2,86,NNE,5,N,14,TR
11/29/2005,30.8,24.9,28.1,86,WNW,6,W,15,10.2
11/30/2005,31.4,23.8,28.6,81,WNW,7,W,22,46.3
12/1/2005,28.8,22.9,26,92,W,12,W,28,37.3
12/2/2005,30.4,26.8,28.4,82,W,14,W,23,0.3
12/3/2005,31.2,26.5,28.8,80,WSW,14,WSW,23,TR
12/4/2005,30.6,23,28.5,81,WSW,14,WSW,25,35.4
12/5/2005,30.4,24.5,27.5,85,W,11,WSW,28,2.8
12/6/2005,31.8,25.6,28.9,79,WNW,7,WNW,14,0
12/7/2005,31.6,25.9,28.9,78,WNW,8,WNW,13,0
12/8/2005,31.4,25.8,28.6,80,W,7,WSW,13,0
12/9/2005,30.8,25.9,28.4,82,W,12,W,19,0
12/10/2005,30.9,26.2,28.5,84,W,14,W,22,0
12/11/2005,31.4,26.1,28.8,83,W,14,W,20,0
12/12/2005,30.2,26.2,28.3,84,W,14,W,20,0
12/13/2005,31.4,24.6,28.5,85,W,12,WNW,23,4.5
12/14/2005,30.2,23.8,28.1,87,W,13,SW,27,13.6
12/15/2005,29.2,23.8,27.1,87,W,16,W,28,0.5
12/16/2005,30.2,26.2,28,81,W,5,N,13,0
12/17/2005,31.4,26.2,28.6,81,W,7,W,15,TR
12/18/2005,31.4,26.6,29,79,W,13,W,19,1
12/19/2005,31,25.6,28.6,83,W,13,W,25,11.8
12/20/2005,30.8,26.6,28.7,79,NW,11,WNW,18,0
12/21/2005,31.8,25.8,28.9,76,WNW,10,NW,16,0
12/22/2005,31.5,26.4,29,71,WNW,10,W,15,0
12/23/2005,31.8,26.4,28.8,70,NW,11,WNW,18,0
12/24/2005,29.5,23.4,27.8,71,NNW,6,NNW,14,0
12/25/2005,30.1,25.2,27.5,73,NE,5,NE,12,0
12/26/2005,30.4,26.2,28.3,71,ENE,9,ENE,18,0
12/27/2005,30.6,26.2,28.4,71,ENE,8,NE,20,0
12/28/2005,30.2,25.4,28.2,73,ENE,8,ENE,17,0
12/29/2005,30.4,25.2,28.2,73,ENE,7,ENE,15,0
12/30/2005,30.2,25.2,28.1,72,NE,6,NE,12,0
12/31/2005,30.6,26.2,28.4,73,NE,7,NE,15,TR
1/1/2006,30.6,25.2,28.5,72,NE,10,NE,17,0
1/2/2006,30.6,24,28,77,NE,7,NNE,17,11.4
1/3/2006,31,24.5,28.1,79,NE,9,NE,18,0.6
1/4/2006,29.9,24.8,27.8,82,NE,8,ENE,25,4.6
1/5/2006,30.2,25,27.5,82,NNE,6,NE,17,0.6
1/6/2006,30.8,24.6,28.1,80,NNE,5,N,14,0
