Atoll,island,atoll_official,indicator_full,value,sex_modifier,population_modifier,indicator,indicator2,value2,index
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,370,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,370,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,234,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,234,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,683,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,683,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,120,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,120,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,266,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,266,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,97,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,97,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),37.04347826086957,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),37.04347826086957,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),32.17391304347826,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),32.17391304347826,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),20.347826086956523,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),20.347826086956523,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),59.39130434782609,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),59.39130434782609,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),10.434782608695652,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),10.434782608695652,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),23.130434782608695,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),23.130434782608695,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),8.434782608695652,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),8.434782608695652,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Area (in hectare),60.816466,NA,NA,Area (in hectare),Area (in hectare),60.816466,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Area (in sq km),0.60816466,NA,NA,Area (in sq km),Area (in sq km),0.60816466,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Population density Resident Maldivian Population,1890.935260855177,NA,Resident Maldivians,Population density ,Population density ,1890.935260855177,"Hulhudhuffaaru, Raa Atoll"
R,Hulhudhuffaaru,Raa Atoll,Median Age Resident Maldivians,31,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,31,"Hulhudhuffaaru, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivians Population Both sexes,1232,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,1232,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),1.1593891033169208,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),1.1593891033169208,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Foreigners (%) (out of resident Population),3.599374021909233,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),3.599374021909233,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),83.06092124814265,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),83.06092124814265,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Dependency Ratio,68.76712328767123,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,68.76712328767123,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,57.67123287671233,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,57.67123287671233,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,11.095890410958905,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,11.095890410958905,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,478,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,478,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,421,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,421,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,196,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,196,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,730,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,730,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,97,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,97,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,247,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,247,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,81,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,81,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),38.798701298701296,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),38.798701298701296,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),34.17207792207792,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),34.17207792207792,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),15.909090909090908,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),15.909090909090908,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),59.253246753246756,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),59.253246753246756,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),7.873376623376624,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),7.873376623376624,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),20.0487012987013,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),20.0487012987013,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),6.574675324675325,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),6.574675324675325,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Area (in hectare),47.104442,NA,NA,Area (in hectare),Area (in hectare),47.104442,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Area (in sq km),0.47104441999999996,NA,NA,Area (in sq km),Area (in sq km),0.47104441999999996,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Population density Resident Maldivian Population,2615.464588244141,NA,Resident Maldivians,Population density ,Population density ,2615.464588244141,"Iguraidhoo, Raa Atoll"
R,Iguraidhoo,Raa Atoll,Median Age Resident Maldivians,31,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,31,"Iguraidhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivians Population Both sexes,528,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,528,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),0.5822279804116759,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),0.5822279804116759,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Foreigners (%) (out of resident Population),20.361990950226243,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),20.361990950226243,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),100.76045627376426,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),100.76045627376426,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Dependency Ratio,63.46749226006192,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,63.46749226006192,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,52.012383900928796,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,52.012383900928796,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,11.455108359133128,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,11.455108359133128,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,183,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,183,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,168,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,168,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,82,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,82,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,323,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,323,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,42,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,42,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,153,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,153,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,37,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,37,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),34.659090909090914,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),34.659090909090914,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),31.818181818181817,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),31.818181818181817,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),15.530303030303031,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),15.530303030303031,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),61.17424242424242,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),61.17424242424242,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),7.954545454545454,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),7.954545454545454,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),28.97727272727273,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),28.97727272727273,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),7.007575757575757,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),7.007575757575757,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Area (in hectare),37.175115,NA,NA,Area (in hectare),Area (in hectare),37.175115,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Area (in sq km),0.37175115,NA,NA,Area (in sq km),Area (in sq km),0.37175115,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Population density Resident Maldivian Population,1420.30495399947,NA,Resident Maldivians,Population density ,Population density ,1420.30495399947,"Innamaadhoo, Raa Atoll"
R,Innamaadhoo,Raa Atoll,Median Age Resident Maldivians,29,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,29,"Innamaadhoo, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivians Population Both sexes,498,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,498,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),1.7794053664648628,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),1.7794053664648628,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Foreigners (%) (out of resident Population),8.287292817679557,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),8.287292817679557,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),100.80645161290323,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),100.80645161290323,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Dependency Ratio,71.72413793103448,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,71.72413793103448,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,62.41379310344828,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,62.41379310344828,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,9.310344827586208,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,9.310344827586208,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,211,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,211,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,181,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,181,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,103,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,103,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,290,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,290,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,60,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,60,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,106,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,106,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,27,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,27,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),42.369477911646584,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),42.369477911646584,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),36.34538152610442,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),36.34538152610442,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),20.682730923694777,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),20.682730923694777,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),58.23293172690763,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),58.23293172690763,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),12.048192771084338,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),12.048192771084338,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),21.285140562248998,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),21.285140562248998,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),5.421686746987952,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),5.421686746987952,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Area (in hectare),56.228136,NA,NA,Area (in hectare),Area (in hectare),56.228136,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Area (in sq km),0.56228136,NA,NA,Area (in sq km),Area (in sq km),0.56228136,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Population density Resident Maldivian Population,885.6775903081689,NA,Resident Maldivians,Population density ,Population density ,885.6775903081689,"Kinolhas, Raa Atoll"
R,Kinolhas,Raa Atoll,Median Age Resident Maldivians,25.5,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,25.5,"Kinolhas, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivians Population Both sexes,888,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,888,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),1.8660314038252104,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),1.8660314038252104,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Foreigners (%) (out of resident Population),7.112970711297072,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),7.112970711297072,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),92.62472885032538,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),92.62472885032538,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Dependency Ratio,62.637362637362635,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,62.637362637362635,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,52.38095238095239,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,52.38095238095239,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,10.256410256410255,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,10.256410256410255,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,330,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,330,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,286,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,286,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,158,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,158,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,546,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,546,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,113,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,113,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,222,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,222,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,56,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,56,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),37.16216216216216,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),37.16216216216216,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),32.207207207207205,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),32.207207207207205,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),17.792792792792792,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),17.792792792792792,"Maakurathu, Raa Atoll"
R,Maakurathu,Raa Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),61.48648648648649,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),61.48648648648649,"Maakurathu, Raa Atoll"
