data_id_yymmdd_iccs_sl,category,sub_category,no_of_incident,year,month,week,date,time,district,upazila,up,village_camp,specific_location_camp_block,type_of_location,longitude,latitude,cause,mechanism_used,type_of_weapon_used,nationality_of_perpetrator,victime_perpetrator_relation_vi_p,security_force_acted_on_for_seizure_detained,nationality_of_victim,children,death_bd_m,death_bd_f,death_ro_m,death_ro_f,death_unidentified,total_death,injury_bd_m,injury_bd_f,injury_ro_m,injury_ro_f,injury_unidentified,total_injured,detain_bd_m,detain_bd_f,detain_ro_m,detain_ro_f,detain_unidentified,total_detain,seize_yaba_piece,crystal_meth,seize_marijuana_kg,seize_alcohol_ltr_number_of_bottle_0_75_and_if_alcohol_can_number_can_300,opium_heroin,seize_phensidyl_btl,seize_firearm,seize_bullets,seize_illegal_goods,description,source_1,source_2,source_3,source_4,source_5,mode_of_transport,remarks,column1,column2
230304063,Drug,trade,1,2023,March,23.09,2023-03-04,NA,Cox's Bazar,Sadar,North Sikdar Para,NAv,NAv,Residence,92.02746,21.479688,Illicit Gain,NAp,NAp,Rohingya and Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,8000,0,0,0,0,0,0,0,0,RAB arrested three Rohingya men in Ukhiya with 8000 yaba pills.,Facebook,Daily Naya Diganta (Bang.0,NA,NA,NA,NA,NA,NA,NA
230905032,Violence,rape,1,2023,September,23.36,2023-09-05,NA,Cox's Bazar,Sadar,Khurushkhul,NA,NA,NAv,91.998097,21.486642,SGBV,NAp,NAp,Bangladeshi,NAp,NAV,Bangladeshi,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Bangladeshi woman raped in CXB Sadar.,Jugantor (Bang.),Manob Zamin (Bnag.),NA,NA,NA,NA,NA,NA,NA
230413091,Insecurity,weapon possession,1,2023,April,23.15,2023-04-13,0.6145833333333334,Cox's Bazar,Sadar,Varuakhali,NA,NA,Road,92.050449,21.48767,Illicit gain,Firearms,NAp,Bangladeshi,NAp,DB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1515,0,"On 12 April 2023 at noon, District Detective Police (DB) arrested three people with 1, 515 pieces of rifle bullets from different area in Cox’s Bazar town.",Somoy News (bang.),NA,NA,NA,NA,NA,NA,NA,NA
230318021,Violence,kidnapping,1,2023,March,23.11,2023-03-18,NA,Cox's Bazar,Sadar,Khurushkhul,Dail Para,NA,Residence,92.001107,21.49047,Ransom,NAv,NAv,NAv,NAv,NAp,NA,NA,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RAB rescued a Bangladeshi man in Khurushkul, CXB Sadar,  who was kidnapped on 14 March by a group of criminals for ransom. During the operation, RAB rescued another Rohingya man from the spot, who was also abducted by the criminal group",RAB Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230813032,Violence,rape,1,2023,August,23.33,2023-08-13,0.4583333333333333,Cox's Bazar,Pekua,Shilkhali,Matborpara,NA,Road,92.0111,21.491,SGBV,NAp,NAp,Bangladeshi,NAp,Police,NA,-,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Police have arrested a teenager in Pekua, on the charge of raping a four-year-old female child.",Coxsbazarpost (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230102092,Insecurity,weapon possession,1,2023,January,23.01,2023-01-02,NA,Cox's Bazar,Sadar,Cox's Bazar Sadar,Power Station,Power Station,Road,92.00433,21.5079,Illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,"On 2 January, RAB arrested Bangladeshi criminals 2 LG and 2 rounds of bullets in Cox's Bazar Sadar.",Sokaler Barta (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230815064,Drug,trade,1,2023,August,23.33,2023-08-15,0.65625,Cox's Bazar,Sadar,Khuruskul,Khuruskul,Bakhkhali River,Road,92.006933,21.512525,illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,140000,0,0,0,0,0,0,0,0,RAB arrested  a Bangladeshi man in CXB Sadar with 140000 yaba pills.,RAB Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230722013,Death,murder,1,2023,July,23.29,2023-07-22,NA,Cox's Bazar,Moheshkhali,Bora Moheshkhali,Shukria para,NA,Residence,91.957747,21.519356,Domestic violence,Hitting,NA,Bangladeshi,NAp,NAp,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"An allegation has found a Bangladeshi woman was killed by her husband in Moheshkhali. According to media reports, the victim was tortured brutally by her husband.",Jugantor (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230202091,Insecurity,gang participation,1,2023,February,23.05,2023-02-02,NA,Cox's Bazar,Moheshkhali,Kutubjum,NA,NA,Residence,91.90457,21.52319,Robbery,NAp,NAp,Bangladeshi,NAp,Police,NA,NA,0,0,0,0,0,0,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,"On 02 February 2023, Police arrested three pirates along with two single barrel gun, one LG, two sharp knives, 10 mobile sets and rescued 16 fishermen from Sonadia Channel of Maheshkhali Upazila in Cox’s Bazar.",Coxsbazar Journal (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230118012,Death,murder,1,2023,January,23.03,2023-01-18,0.5243055555555556,Cox's Bazar,Moheshkhali,Bora Moheshkhali,NA,Bridge,River,91.96566,21.52349,Unknown,NAp,NAp,NAp,NAp,NAp,Rohingya,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 18 January 2023, locals recovered a folating dead body of a newborn from Shukriapara area of Boro Maheshkhali Union in Maheshkhali Upazila of Cox’s Bazar.",Dainik Coxsbazar (Bang.),Daink Azadi (bang.),NA,NA,NA,NA,NA,NA,NA
230826091,Insecurity,weapon possession,1,2023,August,23.34,2023-08-26,NA,Cox's Bazar,Moheshkhali,Kutubjam,NA,NA,Hill,91.898802,21.523568,NA,NA,NA,NA,NA,NA,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,The police arrested a person named Helal Uddin (50) along with weapons from a prawn project in Kutubjom Union of Maheshkhali Upazila of Cox's Bazar.,Shampratik Deshkal (Bang.),TTN (Bang.),NA,NA,NA,NA,NA,NA,NA
230518091,Insecurity,gang activity,1,2023,May,23.2,2023-05-18,NA,Cox's Bazar,Moheshkhali,Bora Moheshkhali,NA,NA,Road,91.967309,21.529013,Robbery,NAp,NAp,Bangladeshi,NAv,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"On 18 May 2023, Police conducted an operation and arrested a man with country-made weapons and two rounds of cartridges in Hoyanak Panir-Chara area of Moheshkhali Upazila in Cox’s Bazar.",TTN News (Bang.),Coxsbangla (Bang.),Dainik Coxsbazar (Bang.),NA,NA,NA,NA,NA,NA
230205062,Drug,trade,1,2023,February,23.06,2023-02-05,NA,Cox's Bazar,Moheshkhali,Chota Moheshkhali,Tolaitolla,Tolaitolla,Residence,91.97789,21.53845,Illicit gain,NAp,NAp,Bangladeshi,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,160,0,0,0,0,0,"On 05 February 2023, Police arrested a man with wine making equipment in Choto Maheshkhali of Maheshkhali Upazila in Cox’s Bazar.",Coxbangla (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230915091,Insecurity,weapon possession,1,2023,September,23.27,2023-09-15,NA,Cox's Bazar,Ramu,Eidghar,NA,NA,Hill,92.149149,21.54106,illicit gain,NAp,NAp,Bangladeshi,NAv,RAB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,60,0,"On 15 Sept, RAB found weapons manufacturing factory in Eidgarh hilly area at Ramu in Cox's Bazar. An arms dealer was arrested with a large quantity of local arms and ammunition.",Purba Pashchim (Bang.),Teknaf Today (Bang.),Ekattor TV (Bang.),Daily Nayadiganta (Bang.),NA,NA,Weapons manufacturing factory,NA,NA
230406061,Drug,trade,1,2023,April,23.14,2023-04-06,NA,Cox's Bazar,Moheshkhali,Chota Moheshkhali,NAv,NAv,Road,91.96732,21.542611,Illicit gain,NAp,NAp,Bangladeshi,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100,0,0,0,0,0,"On 05 April 2023, Police arrested a drug dealer with one hundred liftersbl of local alcohol at Moheskhali city in Moheskhali Upazila of Cox’s Bazar.",Coxbangla (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230115021,Violence,kidnapping,1,2023,January,23.03,2023-01-15,NA,Cox's Bazar,Eidgaon,Eidgaon,Eidgaon,Eidgaon,Road,92.06926,21.54654,Illicit gain,NAp,NAp,Bangladeshi,NAp,NAp,NA,NA,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Two Bangladeshi men were abducted in Eidgaon,The Territorial News (bang.),Sorejomin Barta (Bang.),NA,NA,NA,NA,NA,NA,NA
230205021,Violence,assault,1,2023,February,23.06,2023-02-05,NA,Cox's Bazar,Moheshkhali,Chota Moheshkhali,NA,NA,Residence,91.96371,21.54695,Land dispute,NAp,NAp,Bangladeshi,NAp,NAp,NA,NA,0,0,0,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 05 February 2023, five people were injured by miscreant’s attack over land dispute in Dailpara of Maheshkhali Upazila in Cox’s Bazar.",Dainik Coxsbara (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230212021,Violence,assault,1,2023,February,23.07,2023-02-12,NA,Cox's Bazar,Ramu,Eidghar,NA,NA,Road,92.145126,21.554361,Ransom,NAp,NAp,Bangladeshi,NAp,NAp,NA,NA,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miscreants kidnapped two fish traders from Eidgaon for ransom. After receiving the money, the criminals release the victims.",Dainik Coxsbazar (Bang.),Cox Bangla (Bang.),NA,NA,NA,NA,NA,NA,NA
230517061,Drug,trade,1,2023,May,23.2,2023-05-17,0.5736111111111112,Cox's Bazar,Eidgaon,Eidgaon Sadar,NA,NA,Road,92.067957,21.555306,illicit gain,NAp,NAp,Bangladeshi,NAv,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,40000,0,0,0,0,0,0,0,0,"On 16 May 2023, Rapid Action Battalion conducted an operation and arrested two criminals with 40,000 pieces of Yaba tablet in front of Al Machiya Fazil Degree Madrasa Mosque of Ward No. 1 of Eidgaon Union of Eidgaon Upazila in Cox’s Bazar.",Parbatta News (Bang.),TTN News (Bang.),NA,NA,NA,NA,NA,NA,NA
230913021,Violence,assault,1,2023,September,23.37,2023-09-13,0.041666666666666664,Cox's Bazar,Eidgoan,NA,NA,NA,Residence,92.062584,21.556403,SGBV,Nav,Nav,Bangladeshi,Nav,Police,NA,-,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 11 September 2023 at 0100 hours, miscreants threw acid on a sleeping husband and wife at Jhumpara village of Eidgarh in Ramu Upazila of Cox's Bazar. Acid burned husband and wife were admitted to Cox's Bazar Sadar Hospital for better treatment.",Dainki Coxsbazar (Bnag.),NA,NA,NA,NA,NA,NA,NA,NA
230219021,Violence,kidnapping,1,2023,February,23.08,2023-02-19,NA,Cox's Bazar,Ramu,Eidghar,NA,NA,NA,92.138788,21.557634,illicit gain,NA,NA,Bangladeshi,Strangers,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"On 19 February 2023, two youths were released by the kidnapping gang after 24 hours of abduction who were abducted on the Eidgarh-Idgaon road of Cox's Bazar district.",Parbatta News (bag.),NA,NA,NA,NA,NA,NA,NA,NA
230310011,Death,murder,1,2023,March,23.1,2023-03-10,NA,Cox's Bazar,Eidgaon,Eidgaon Sadar,Dorgah Para,NA,Road,92.068209,21.558623,NAv,NAv,NAv,NAv,NAv,Police,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Police recovered a woman's dead body in Eidgaon. The relatives of the victim claim that she migh have killed by her husband and father in law's family members. Police sent the body to sadar hospital for autopsy. That was an murder which occurred due to make obstacle on husband's extramerital affair.,CBNBD (Bang.),Pkagoj (Bang.),CBNBD (Bang.),NA,NA,NA,NA,NA,NA
230824062,Drug,trade,1,2023,August,23.34,2023-08-24,NA,Cox's Bazar,Eidgoan,Eidgoan Upzila,Banking Bazar,NA,Road,92.066703,21.559116,illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,44000,0,0,0,0,0,0,0,0,"On 24 August 2023 at noon, Rapid Action Battalion (RAB) arrested a drug dealer with 40,000 pcs of Yaba tablets in Bangkim Bazar of Eidgaon Upazila in Cox’s Bazar.",Dainik Coxsbazar (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230318011,Death,murder,1,2023,March,23.11,2023-03-18,0.8125,Cox's Bazar,Ukhiya,Palongkhali,Camp 19,Block D,Inside camp,92.06905,21.56079,Crime protest,Shooting,NAp,Rohingya,NAp,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A group of Rohingya miscreants shot and killed a Rohingya youth in Camp-19. According to media reports, he worked as an informer for the security forces, and many criminals were arrested through his information. Because of this, a group of Rohingya miscreants shot him.",Prothom Alo (bang.),Rtv Online (Bang.),Dainik Coxsbazar (Bang.),New Age (Eng.),Dhaka Tribune (Eng.),T,Govt. Informer,NA,NA
230318022,Violence,kidnapping,1,2023,March,23.11,2023-03-18,NA,Cox's Bazar,Eidgoan,Edgor,NA,NA,Road,92.06905,21.56079,Ransom,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 18 March 2023, a man who is mobile technician in profession was abducted by miscreant on Eidgaon Eidgor road in Himchari Dala area of Eidgaon Upazila in Cox’s Bazar.",Coxsbazar Today (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230521021,Violence,assault,1,2023,May,23.21,2023-05-22,0.3958333333333333,Cox's Bazar,Moheshkhali,Chota Moheshkhali,Nakkata,NA,Hill,91.948077,21.564081,illicit gain,NAp,NAp,Bangladeshi,NAv,NAp,NA,NA,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 20 May 2023 at 09:00 hrs., six people including four forest workers were robbed, attacked and injured by miscreants while they were working to create plantations in Nakkata area of Maheshkhali hills of Maheshkhali Upazila in Cox’s Bazar.",Coxsbazar Journal (bang.),NA,NA,NA,NA,NA,NA,NA,NA
231003022,Violence,assault,1,2023,October,23.4,2023-10-03,NA,Cox's Bazar,Eidgoan,Islamabad,NA,NA,Residence,92.055366,21.56511,Land dispute,NAv,NAv,Bangladeshi,NAp,Police,NA,-,0,0,0,0,0,0,8,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 03 October, in the presence of Md. Golam Kabir, officer-in-charge of Eidgaon police station, two local political groups clashed fiercely over extortion. Both sides claimed that at least 10 people were injured in the incident. They have been sent to different hospitals. The incident took place on the afternoon of October 3 (Tuesday) at Khodaibari New Street Matha in Eidgaon Upazila, Cox's Bazar.",TTN (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230608064,Drug,trade,1,2023,June,23.23,2023-06-08,NA,Cox's Bazar,Eidgaon,Islampur,Napitkhola,NA,Road,92.053662,21.567753,Illicit gain,NAP,NAP,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,15,0,0,0,0,0,0,RAB arrested two Bangladeshi men in Eidgaon with 15 kg marijuana.,Parbatta News (bang.),NA,NA,NA,NA,NA,NA,NA,NA
230731091,Insecurity,weapon possession,1,2023,July,23.31,2023-07-31,NA,Cox's Bazar,Chakaria,Fashiakhali,NA,NA,Road,92.032053,21.568043,Illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,2 machetes,"On 31 July 2023 at night, Rapid Action Battalion (RAB) conducted an operation and arrested four robbers in Fasciakhali area of Chakaria Upazila in Cox’s Bazar.  Four LG, two Ram knives, seven mobiles and three motorcycles were recovered on the spot.",Somoynews (Bang.),Ntv BD (Bang.),NA,NA,NA,NA,NA,NA,NA
230923094,Insecurity,weapon possession,1,2023,September,23.38,2023-09-23,0.22916666666666666,Cox's Bazar,Moheshkhali,NA,NA,NA,Road,91.927048,21.575627,Illicit gain,NAv,NAv,Bangladeshi,NAv,Police,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Police arrested a Bangladeshi man in Moheshkhali with one LMG.,Dainik Coxsbazar (bang.),NA,NA,NA,NA,NA,India,NA,NA
230217021,Violence,Kidnapping,1,2023,February,23.07,2023-02-17,NA,Cox's Bazar,Eidgaon,NAp,NAp,Eidgaon-Eidgod Road,Road,92.070668,21.57628,NAv,NAv,NAv,Bangladeshi,NAp,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 17 February 2023, two youth were abducted in Eidgor of Ramu Upazila in Cox’s Bazar.",Coxbangla (Bang.),Jugantor (Bang.),NA,NA,NA,NA,NA,NA,NA
230707061,Drug,trade,1,2023,July,23.27,2023-07-07,NA,Cox's Bazar,Eidgaon,Islampur,Hazi Salt,NA,NA,92.051815,21.583327,Illicit gain,NAv,NAv,Bangladeshi,NAv,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,0,0,0,0,"On 8 July, a salt mill named Haji Salt has been raided in Islampur Union of Eidgaon Upazila of Cox's Bazar and there is a rumor of recovering a large quantity of yaba. Although police say the arrested are drug addicts, 40 pieces of yaba and consumption paraphernalia have been recovered from them.",TTN (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230314092,Insecurity,weapon possession,1,2023,March,23.11,2023-03-16,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 18,NA,Inside camp,92.06506,21.58347,gang rivalry,Firearms,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,"On 16 March 2023, Rapid Action Battalion (RAB) arrested two members of the 'Arsa’ in Camp-18 of Ukhiya Upazila in Cox's Bazar",TTN News (Bang.),Rising Bd (Bang.),NA,NA,NA,NA,ARSA Members,NA,NA
230728013,Death,murder,1,2023,July,23.3,2023-07-28,NA,Cox's Bazar,Moheshkhali,NA,NA,NA,Forest,91.932542,21.596712,NAv,NAv,NAv,NAv,NAv,NAp,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Police recovered the body of an unidentified youth from the hilly area of ​​Maheshkhali in Cox's Bazar around 10:00 pm on Friday (July 28). It is believed that this young man may have been killed a few days ago.,Coxsbazar Journal (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230116011,Death,murder,1,2023,January,23.02,2023-01-11,0.4166666666666667,Cox's Bazar,Teknaf,Hnila,Near Naf River,NA,River,91.92505,21.59938,Rivarly,NAp,NAp,NAp,NAp,NAp,Rohingya,NA,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Two Rohingya dead bodies of men were found in sacks  floating in Naf river on 11 January at Jadimura point,Daily Star (Bang.),Bangla BDnews24 (bang.),BD24 live (Bang.),Parbatta News (Bang.),Teknaf Today (Bang.),NA,NA,NA,NA
230210021,Violence,assault,1,2023,February,23.06,2023-02-10,NA,Cox's Bazar,Moheshkhali,Hoanak,Kalagazi,Kalagazi,Road,91.92353,21.5998,Family dispute,Hitting,NAp,Bangladeshi,NAp,NAp,NA,NA,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Two members of the same family were attacked and injured by their family members in Moheshkhali over family dispute.,CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230622064,Drug,trade,1,2023,June,23.25,2023-06-22,0.5416666666666666,Cox's Bazar,Chakaria,Malumghat,Medhakacchapia National Park,Medhakacchapia National Park,Road,92.077575,21.629915,Illicit gain,NAv,NAv,Rohingya,NAv,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,920,0,0,0,0,0,0,0,0,Police arrested a Rohingya man in Chakaria with 920 yaba pills.,CBN BD (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230317011,Death,murder,1,2023,March,23.11,2023-03-17,0.3333333333333333,Cox's Bazar,Ukhiya,Palongkhali,Kutupalong RC,Kutupalong Market,Inside camp,92.06815,21.63441,Unknown,NAp,NAp,Rohingya,NAp,APBn,Rohingya,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A Rohingya child was stabbed in the chest when a knife ran out of his hand while cutting meat at Kutupalong market in Ukhiya, Cox's Bazar. After being rushed to the hospital, the doctor on duty declared the child dead. The Rohingya youth was arrested by the police in this incident. The deceased child Abdul Hafez (15) is the son of Abul Kalam of Block B of Camp No. 15, Kutupalong.And the detained youth is Zafar Alam (28) from the same camp. Both are employees of a meat trader named Abdus Sukkur of Kutupalong Bazar.",Somoy News (Bang.),Naya Shatabdi (Bang.),Twitter,BNA News24 (Bang.),Coxbangla (Bang.),N,NA,NA,NA
230726062,Drug,trade,1,2023,July,23.3,2023-07-26,NA,Cox's Bazar,Chakaria,Dulahazara,Malumghat,NA,Road,92.07327,21.642723,illicit gain,NAp,NAp,Bangladeshi,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2000,0,0,0,0,0,0,0,0,Police arrested two Bangladeshi women drug dealers along with 2000 pieces of yaba while smuggling in shoes in a special way in Chakria of Cox's Bazar.,Dhakamail (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230208091,Insecurity,traffic,1,2023,February,23.06,2023-02-08,NA,Cox's Bazar,Chakaria,Dulahazara,Malumghat,NA,Road,92.07321,21.64298,Accidental,NAp,NAp,NAp,NAp,NAp,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"In front of Malumghat Highway police station gate of Chakaria, Cox's Bazar, the TomTom driver was seriously injured in a collision between a TomTom (easy bike) and a Microbus.",Chakaria News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230801065,Drug,trade,1,2023,August,23.31,2023-08-01,NA,Cox's Bazar,Chakaria,Dulahazara,Paglir Bil,NA,Road,92.115014,21.651097,Illicit gain,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,0,0,0,0,0,0,RAB arrested a Bangladeshi woman in Chakaria with 30 kj marijuana.,RAB Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230617061,Drug,trade,2,2023,June,23.24,2023-06-17,0.4375,Cox's Bazar,Chakaria,Dulahazara,NA,Highway,Road,92.074514,21.65523,Illicit gain,NAP,NAP,Bangladeshi,NAP,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3180,0,0,0,0,0,0,0,0,"On 17 June, Police Arrested three Bangladeshi drug dealers including a woman and seized 3180 Yaba tablets with 470 foreign cigarettes in Chakaria.",Coxsbangla (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230926021,Violence,assault,1,2023,September,23.39,2023-09-26,NA,Cox's Bazar,Chakaria,Dulahazara,Ward 5,NA,Establishment,92.074488,21.655381,Personal rivalry,Hitting,NA,Bangladeshi,NAv,NAp,NA,-,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Local UP chairman Hasanul Islam Adar and UP member Fakhruddin have been accused of brutally beating a day laborer, and took 70,000 BDT forcefully.",Currentconnect (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230704091,Insecurity,weapon possession,1,2023,July,23.27,2023-07-04,NA,Cox's Bazar,Chakaria,Dulahazara,Dak Banglow Para,NA,Residence,92.082389,21.65709,Illicit gain,NAp,Nav,NAv,Nav,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Sword & Knife,"On 4 July at 4:00 AM, a young man named Rezaul Karim Johnny (28) was arrested with weapons, sword, Knife in Dulahazara of Chakria, Cox's Bazar. Police informed that he is a warrant accused.",TTN (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230517061,Drug,trade,1,2023,May,23.2,2023-05-18,NA,Cox's Bazar,Moheshkhali,Kalarmarcchara,Baruya Para,NA,Residence,91.917204,21.657255,illicit gain,NAp,NAp,Bangladeshi,NAv,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,800,0,0.9,0,0,0,0,0,0,On 18 May police arrested three Bangladeshi including two woman seized 800 yaba tablets with 45 puri of Marijuana in Moheshkhali.,TTN News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230317031,Violence,sexual assault,1,2023,March,23.11,2023-03-17,NA,Cox's Bazar,Pekua,Pekua Sadar,Chaumuhani,NA,Road,92.07499,21.65766,SGBV,NAp,NAp,Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"On 17 March 2023, Rapid Action Battalion (RAB) arrested two cheaters in Chaumuhani station of Chakoria Upazila in Cox's",Coxsbazar Journal (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230102062,Drug,trade,1,2023,January,23.01,2023-01-02,NA,Cox's Bazar,Chakaria,Dulahazara,Dulahazara,Dulahazara,Road,92.072443,21.6578,Illicit gain,NAp,NAp,Bangladeshi,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,Police arrested a Bangladeshi man in Chakaria with 4000 yaba pills.,CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230711031,Violence,rape,1,2023,July,23.28,2023-07-11,NA,Cox's Bazar,Chakaria,Dulahazara,NA,NA,Road,92.075119,21.659133,SGBV,NAp,NAp,Bangladeshi,NAp,Police,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"A Bangladeshi female college student was gang raped in Chakaria, and the video clip of the rape went viral on social media. Police arrested the criminal.",Coxsbazarpost (Bang.),Parbatta News (Bang.),NA,NA,NA,NA,NA,NA,NA
