area_of_origin,area_of_destination,year,sex,migrants,origin_iso,destination_iso,origin_population,destination_population
Philippines,Vietnam,2015,male,69,PHL,VNM,103031365,92191398
Philippines,Vietnam,2020,female,44,PHL,VNM,112190977,96648685
Philippines,Vietnam,2020,male,74,PHL,VNM,112190977,96648685
Solomon Islands,Australia,2000,female,766,SLB,AUS,429978,19028802
Solomon Islands,Australia,2000,male,634,SLB,AUS,429978,19028802
Solomon Islands,Australia,2005,female,920,SLB,AUS,482486,20176844
Solomon Islands,Australia,2005,male,720,SLB,AUS,482486,20176844
Solomon Islands,Australia,2010,female,1066,SLB,AUS,540394,22031750
Solomon Islands,Australia,2010,male,864,SLB,AUS,540394,22031750
Solomon Islands,Australia,2015,female,1245,SLB,AUS,612660,23815995
Solomon Islands,Australia,2015,male,1055,SLB,AUS,612660,23815995
Solomon Islands,Australia,2020,female,1448,SLB,AUS,691191,25649248
Solomon Islands,Australia,2020,male,1179,SLB,AUS,691191,25649248
Solomon Islands,Austria,2000,female,5,SLB,AUT,429978,8011566
Solomon Islands,Austria,2000,male,5,SLB,AUT,429978,8011566
Solomon Islands,Austria,2005,female,5,SLB,AUT,482486,8227829
Solomon Islands,Austria,2005,male,5,SLB,AUT,482486,8227829
Solomon Islands,Austria,2010,female,6,SLB,AUT,540394,8363404
Solomon Islands,Austria,2010,male,5,SLB,AUT,540394,8363404
Solomon Islands,Austria,2015,female,2,SLB,AUT,612660,8642699
Solomon Islands,Austria,2015,male,3,SLB,AUT,612660,8642699
Solomon Islands,Austria,2020,female,5,SLB,AUT,691191,8916864
Solomon Islands,Austria,2020,male,6,SLB,AUT,691191,8916864
Solomon Islands,Belgium,2010,female,2,SLB,BEL,540394,10895586
Solomon Islands,Belgium,2010,male,4,SLB,BEL,540394,10895586
Solomon Islands,Belgium,2015,female,1,SLB,BEL,612660,11274196
Solomon Islands,Belgium,2015,male,3,SLB,BEL,612660,11274196
Solomon Islands,Belgium,2020,male,3,SLB,BEL,691191,11538604
Solomon Islands,Bolivia (Plurinational State of),2005,female,1,SLB,BOL,482486,9377388
Solomon Islands,Bolivia (Plurinational State of),2010,female,1,SLB,BOL,540394,10223270
Solomon Islands,Bolivia (Plurinational State of),2015,female,2,SLB,BOL,612660,11090085
Solomon Islands,Bolivia (Plurinational State of),2020,female,1,SLB,BOL,691191,11936162
Solomon Islands,Denmark,2000,male,2,SLB,DNK,429978,5339616
Solomon Islands,Denmark,2005,male,3,SLB,DNK,482486,5419432
Solomon Islands,Denmark,2010,male,3,SLB,DNK,540394,5547683
Solomon Islands,Denmark,2015,male,4,SLB,DNK,612660,5683483
Solomon Islands,Denmark,2020,male,2,SLB,DNK,691191,5831404
Solomon Islands,Fiji,2000,female,298,SLB,FJI,429978,832509
Solomon Islands,Fiji,2000,male,336,SLB,FJI,429978,832509
Solomon Islands,Fiji,2005,female,300,SLB,FJI,482486,874923
Solomon Islands,Fiji,2005,male,336,SLB,FJI,482486,874923
Solomon Islands,Fiji,2010,female,318,SLB,FJI,540394,905169
Solomon Islands,Fiji,2010,male,365,SLB,FJI,540394,905169
Solomon Islands,Fiji,2015,female,324,SLB,FJI,612660,917200
Solomon Islands,Fiji,2015,male,379,SLB,FJI,612660,917200
Solomon Islands,Fiji,2020,female,330,SLB,FJI,691191,920422
Solomon Islands,Fiji,2020,male,388,SLB,FJI,691191,920422
Solomon Islands,Finland,2005,female,1,SLB,FIN,482486,5246096
Solomon Islands,Finland,2005,male,1,SLB,FIN,482486,5246096
Solomon Islands,Finland,2010,female,2,SLB,FIN,540394,5363352
Solomon Islands,Finland,2010,male,2,SLB,FIN,540394,5363352
Solomon Islands,Finland,2015,female,3,SLB,FIN,612660,5479531
Solomon Islands,Finland,2015,male,2,SLB,FIN,612660,5479531
Solomon Islands,Finland,2020,female,1,SLB,FIN,691191,5529543
Solomon Islands,Finland,2020,male,1,SLB,FIN,691191,5529543
Solomon Islands,France,2000,female,1,SLB,FRA,429978,60921384
Solomon Islands,France,2000,male,3,SLB,FRA,429978,60921384
Solomon Islands,France,2005,female,4,SLB,FRA,482486,63188395
Solomon Islands,France,2005,male,2,SLB,FRA,482486,63188395
Solomon Islands,France,2010,female,1,SLB,FRA,540394,65030575
Solomon Islands,France,2010,male,2,SLB,FRA,540394,65030575
Solomon Islands,France,2015,female,1,SLB,FRA,612660,66548272
Solomon Islands,France,2015,male,2,SLB,FRA,612660,66548272
Solomon Islands,France,2020,female,1,SLB,FRA,691191,67571107
Solomon Islands,France,2020,male,1,SLB,FRA,691191,67571107
Solomon Islands,Greece,2000,female,11,SLB,GRC,429978,10805808
Solomon Islands,Greece,2000,male,8,SLB,GRC,429978,10805808
Solomon Islands,Greece,2005,female,6,SLB,GRC,482486,10987314
Solomon Islands,Greece,2005,male,4,SLB,GRC,482486,10987314
Solomon Islands,Guinea,2015,female,4,SLB,GIN,612660,11625998
Solomon Islands,Guinea,2015,male,8,SLB,GIN,612660,11625998
Solomon Islands,Guinea,2020,female,2,SLB,GIN,691191,13205153
Solomon Islands,Guinea,2020,male,8,SLB,GIN,691191,13205153
Solomon Islands,Iceland,2005,female,1,SLB,ISL,482486,296734
Solomon Islands,Iceland,2010,female,1,SLB,ISL,540394,318041
Solomon Islands,Iceland,2015,female,1,SLB,ISL,612660,330815
Solomon Islands,Ireland,2000,female,1,SLB,IRL,429978,3805174
Solomon Islands,Ireland,2000,male,2,SLB,IRL,429978,3805174
Solomon Islands,Ireland,2005,female,1,SLB,IRL,482486,4159914
Solomon Islands,Ireland,2005,male,2,SLB,IRL,482486,4159914
Solomon Islands,Ireland,2010,female,1,SLB,IRL,540394,4560155
Solomon Islands,Ireland,2010,male,1,SLB,IRL,540394,4560155
Solomon Islands,Ireland,2015,female,1,SLB,IRL,612660,4701957
Solomon Islands,Ireland,2015,male,1,SLB,IRL,612660,4701957
Solomon Islands,Ireland,2020,female,1,SLB,IRL,691191,4985382
Solomon Islands,Italy,2000,female,2,SLB,ITA,429978,56942108
Solomon Islands,Italy,2000,male,3,SLB,ITA,429978,56942108
Solomon Islands,Italy,2005,female,3,SLB,ITA,482486,57969484
Solomon Islands,Italy,2005,male,2,SLB,ITA,482486,57969484
Solomon Islands,Italy,2010,female,3,SLB,ITA,540394,59277417
Solomon Islands,Italy,2015,female,3,SLB,ITA,612660,60730582
Solomon Islands,Italy,2020,female,4,SLB,ITA,691191,59438851
Solomon Islands,Italy,2020,male,3,SLB,ITA,691191,59438851
Solomon Islands,Nauru,2000,female,11,SLB,NRU,429978,10377
Solomon Islands,Nauru,2000,male,22,SLB,NRU,429978,10377
Solomon Islands,Nauru,2005,female,10,SLB,NRU,482486,10318
Solomon Islands,Nauru,2005,male,21,SLB,NRU,482486,10318
Solomon Islands,Nauru,2010,female,14,SLB,NRU,540394,10241
Solomon Islands,Nauru,2010,male,27,SLB,NRU,540394,10241
Solomon Islands,Nauru,2015,female,21,SLB,NRU,612660,11185
Solomon Islands,Nauru,2015,male,43,SLB,NRU,612660,11185
Solomon Islands,Nauru,2020,female,22,SLB,NRU,691191,12315
Solomon Islands,Nauru,2020,male,51,SLB,NRU,691191,12315
Solomon Islands,Netherlands,2010,female,10,SLB,NLD,540394,16615394
Solomon Islands,Netherlands,2010,male,5,SLB,NLD,540394,16615394
Solomon Islands,Netherlands,2015,female,10,SLB,NLD,612660,16939923
Solomon Islands,Netherlands,2015,male,5,SLB,NLD,612660,16939923
Solomon Islands,Netherlands,2020,female,9,SLB,NLD,691191,17441500
Solomon Islands,Netherlands,2020,male,4,SLB,NLD,691191,17441500
Solomon Islands,Norway,2010,female,3,SLB,NOR,540394,4889252
Solomon Islands,Norway,2015,female,5,SLB,NOR,612660,5188607
Solomon Islands,Norway,2015,male,1,SLB,NOR,612660,5188607
Solomon Islands,Norway,2020,female,4,SLB,NOR,691191,5379475
Solomon Islands,Papua New Guinea,2000,female,85,SLB,PNG,429978,5508297
Solomon Islands,Papua New Guinea,2000,male,162,SLB,PNG,429978,5508297
Solomon Islands,Papua New Guinea,2005,female,82,SLB,PNG,482486,6498818
Solomon Islands,Papua New Guinea,2005,male,175,SLB,PNG,482486,6498818
Solomon Islands,Papua New Guinea,2010,female,67,SLB,PNG,540394,7583269
Solomon Islands,Papua New Guinea,2010,male,151,SLB,PNG,540394,7583269
Solomon Islands,Papua New Guinea,2015,female,66,SLB,PNG,612660,8682174
Solomon Islands,Papua New Guinea,2015,male,155,SLB,PNG,612660,8682174
Solomon Islands,Papua New Guinea,2020,female,64,SLB,PNG,691191,9749640
Solomon Islands,Papua New Guinea,2020,male,156,SLB,PNG,691191,9749640
Solomon Islands,Samoa,2000,female,11,SLB,WSM,429978,184008
Solomon Islands,Samoa,2000,male,5,SLB,WSM,429978,184008
Solomon Islands,Samoa,2005,female,10,SLB,WSM,482486,188626
Solomon Islands,Samoa,2005,male,4,SLB,WSM,482486,188626
Solomon Islands,Samoa,2010,female,9,SLB,WSM,540394,194672
Solomon Islands,Samoa,2010,male,4,SLB,WSM,540394,194672
Solomon Islands,Samoa,2015,female,6,SLB,WSM,612660,203571
Solomon Islands,Samoa,2015,male,4,SLB,WSM,612660,203571
Solomon Islands,Samoa,2020,female,4,SLB,WSM,691191,214929
Solomon Islands,Samoa,2020,male,4,SLB,WSM,691191,214929
Solomon Islands,Slovakia,2015,female,1,SLB,SVK,612660,5423801
Solomon Islands,Slovakia,2015,male,2,SLB,SVK,612660,5423801
Solomon Islands,Slovakia,2020,female,1,SLB,SVK,691191,5458827
Solomon Islands,Slovakia,2020,male,1,SLB,SVK,691191,5458827
Solomon Islands,Slovenia,2015,female,1,SLB,SVN,612660,2063531
Solomon Islands,Sweden,2000,female,2,SLB,SWE,429978,8872109
Solomon Islands,Sweden,2005,female,2,SLB,SWE,482486,9029572
Solomon Islands,Sweden,2005,male,2,SLB,SWE,482486,9029572
Solomon Islands,Sweden,2010,female,1,SLB,SWE,540394,9378126
Solomon Islands,Sweden,2010,male,3,SLB,SWE,540394,9378126
Solomon Islands,Sweden,2015,female,1,SLB,SWE,612660,9799186
Solomon Islands,Sweden,2015,male,3,SLB,SWE,612660,9799186
Solomon Islands,Sweden,2020,female,1,SLB,SWE,691191,10353442
Solomon Islands,Sweden,2020,male,2,SLB,SWE,691191,10353442
Solomon Islands,Switzerland,2015,female,13,SLB,CHE,612660,8282396
Solomon Islands,Switzerland,2015,male,6,SLB,CHE,612660,8282396
Solomon Islands,Switzerland,2020,female,10,SLB,CHE,691191,8638167
Solomon Islands,Switzerland,2020,male,6,SLB,CHE,691191,8638167
Solomon Islands,United Kingdom,2000,female,164,SLB,GBR,429978,58892514
Solomon Islands,United Kingdom,2000,male,138,SLB,GBR,429978,58892514
Solomon Islands,United Kingdom,2005,female,160,SLB,GBR,482486,60401206
Solomon Islands,United Kingdom,2005,male,141,SLB,GBR,482486,60401206
Solomon Islands,United Kingdom,2010,female,165,SLB,GBR,540394,62766365
Solomon Islands,United Kingdom,2010,male,152,SLB,GBR,540394,62766365
Solomon Islands,United Kingdom,2015,female,203,SLB,GBR,612660,65116219
Solomon Islands,United Kingdom,2015,male,176,SLB,GBR,612660,65116219
Solomon Islands,United Kingdom,2020,female,230,SLB,GBR,691191,67081234
Solomon Islands,United Kingdom,2020,male,195,SLB,GBR,691191,67081234
Solomon Islands,Vanuatu,2000,female,25,SLB,VUT,429978,192074
Solomon Islands,Vanuatu,2000,male,26,SLB,VUT,429978,192074
Solomon Islands,Vanuatu,2005,female,37,SLB,VUT,482486,217632
Solomon Islands,Vanuatu,2005,male,38,SLB,VUT,482486,217632
Solomon Islands,Vanuatu,2010,female,56,SLB,VUT,540394,245453
Solomon Islands,Vanuatu,2010,male,57,SLB,VUT,540394,245453
Solomon Islands,Vanuatu,2015,female,59,SLB,VUT,612660,276438
Solomon Islands,Vanuatu,2015,male,61,SLB,VUT,612660,276438
Solomon Islands,Vanuatu,2020,female,60,SLB,VUT,691191,311685
Solomon Islands,Vanuatu,2020,male,62,SLB,VUT,691191,311685
South Korea,American Samoa,2000,female,88,KOR,ASM,47008111,58230
South Korea,American Samoa,2000,male,94,KOR,ASM,47008111,58230
South Korea,American Samoa,2005,female,116,KOR,ASM,48184561,57254
South Korea,American Samoa,2005,male,123,KOR,ASM,48184561,57254
South Korea,American Samoa,2010,female,144,KOR,ASM,49554112,54849
South Korea,American Samoa,2010,male,152,KOR,ASM,49554112,54849
South Korea,American Samoa,2015,female,144,KOR,ASM,51014947,51368
South Korea,American Samoa,2015,male,151,KOR,ASM,51014947,51368
South Korea,American Samoa,2020,female,143,KOR,ASM,51836239,46189
South Korea,American Samoa,2020,male,152,KOR,ASM,51836239,46189
South Korea,Argentina,2000,female,3853,KOR,ARG,47008111,37070774
South Korea,Argentina,2000,male,4074,KOR,ARG,47008111,37070774
South Korea,Argentina,2005,female,3697,KOR,ARG,48184561,39070501
South Korea,Argentina,2005,male,3801,KOR,ARG,48184561,39070501
South Korea,Argentina,2010,female,3538,KOR,ARG,49554112,40788453
South Korea,Argentina,2010,male,3528,KOR,ARG,49554112,40788453
South Korea,Argentina,2015,female,4085,KOR,ARG,51014947,43131966
South Korea,Argentina,2015,male,4069,KOR,ARG,51014947,43131966
South Korea,Argentina,2020,female,4099,KOR,ARG,51836239,45376763
South Korea,Argentina,2020,male,4133,KOR,ARG,51836239,45376763
South Korea,Australia,2000,female,19214,KOR,AUS,47008111,19028802
South Korea,Australia,2000,male,16966,KOR,AUS,47008111,19028802
South Korea,Australia,2005,female,27570,KOR,AUS,48184561,20176844
South Korea,Australia,2005,male,23572,KOR,AUS,48184561,20176844
South Korea,Australia,2010,female,44406,KOR,AUS,49554112,22031750
South Korea,Australia,2010,male,39744,KOR,AUS,49554112,22031750
South Korea,Australia,2015,female,55900,KOR,AUS,51014947,23815995
South Korea,Australia,2015,male,50650,KOR,AUS,51014947,23815995
South Korea,Australia,2020,female,64532,KOR,AUS,51836239,25649248
South Korea,Australia,2020,male,58864,KOR,AUS,51836239,25649248
South Korea,Austria,2015,female,1432,KOR,AUT,51014947,8642699
South Korea,Austria,2015,male,778,KOR,AUT,51014947,8642699
South Korea,Austria,2020,female,1627,KOR,AUT,51836239,8916864
South Korea,Austria,2020,male,926,KOR,AUT,51836239,8916864
South Korea,Belarus,2000,female,15,KOR,BLR,47008111,9979610
South Korea,Belarus,2000,male,14,KOR,BLR,47008111,9979610
South Korea,Belarus,2005,female,15,KOR,BLR,48184561,9663915
South Korea,Belarus,2005,male,13,KOR,BLR,48184561,9663915
South Korea,Belarus,2010,female,14,KOR,BLR,49554112,9483836
South Korea,Belarus,2010,male,13,KOR,BLR,49554112,9483836
South Korea,Belarus,2015,female,15,KOR,BLR,51014947,9461076
South Korea,Belarus,2015,male,14,KOR,BLR,51014947,9461076
South Korea,Belarus,2020,female,13,KOR,BLR,51836239,9379952
South Korea,Belarus,2020,male,14,KOR,BLR,51836239,9379952
South Korea,Belgium,2000,female,84,KOR,BEL,47008111,10251250
South Korea,Belgium,2000,male,90,KOR,BEL,47008111,10251250
South Korea,Belgium,2005,female,1148,KOR,BEL,48184561,10478617
South Korea,Belgium,2005,male,763,KOR,BEL,48184561,10478617
South Korea,Belgium,2010,female,2730,KOR,BEL,49554112,10895586
South Korea,Belgium,2010,male,1478,KOR,BEL,49554112,10895586
South Korea,Belgium,2015,female,2794,KOR,BEL,51014947,11274196
South Korea,Belgium,2015,male,1512,KOR,BEL,51014947,11274196
South Korea,Belgium,2020,female,2974,KOR,BEL,51836239,11538604
South Korea,Belgium,2020,male,1615,KOR,BEL,51836239,11538604
South Korea,Bhutan,2000,female,10,KOR,BTN,47008111,587207
South Korea,Bhutan,2000,male,11,KOR,BTN,47008111,587207
South Korea,Bhutan,2005,female,13,KOR,BTN,48184561,663323
South Korea,Bhutan,2005,male,13,KOR,BTN,48184561,663323
South Korea,Bhutan,2010,female,16,KOR,BTN,49554112,705516
South Korea,Bhutan,2010,male,15,KOR,BTN,49554112,705516
South Korea,Bhutan,2015,female,17,KOR,BTN,51014947,743274
South Korea,Bhutan,2015,male,16,KOR,BTN,51014947,743274
South Korea,Bhutan,2020,female,16,KOR,BTN,51836239,772506
South Korea,Bhutan,2020,male,17,KOR,BTN,51836239,772506
South Korea,Bolivia (Plurinational State of),2000,female,257,KOR,BOL,47008111,8592656
South Korea,Bolivia (Plurinational State of),2000,male,311,KOR,BOL,47008111,8592656
South Korea,Bolivia (Plurinational State of),2005,female,231,KOR,BOL,48184561,9377388
South Korea,Bolivia (Plurinational State of),2005,male,271,KOR,BOL,48184561,9377388
South Korea,Bolivia (Plurinational State of),2010,female,204,KOR,BOL,49554112,10223270
South Korea,Bolivia (Plurinational State of),2010,male,230,KOR,BOL,49554112,10223270
South Korea,Bolivia (Plurinational State of),2015,female,239,KOR,BOL,51014947,11090085
South Korea,Bolivia (Plurinational State of),2015,male,267,KOR,BOL,51014947,11090085
South Korea,Bolivia (Plurinational State of),2020,female,265,KOR,BOL,51836239,11936162
South Korea,Bolivia (Plurinational State of),2020,male,296,KOR,BOL,51836239,11936162
South Korea,Brazil,2005,female,2247,KOR,BRA,48184561,186797334
South Korea,Brazil,2005,male,2004,KOR,BRA,48184561,186797334
South Korea,Brazil,2010,female,4495,KOR,BRA,49554112,196353492
South Korea,Brazil,2010,male,4010,KOR,BRA,49554112,196353492
South Korea,Brazil,2015,female,5337,KOR,BRA,51014947,205188205
South Korea,Brazil,2015,male,4688,KOR,BRA,51014947,205188205
South Korea,Brazil,2020,female,5653,KOR,BRA,51836239,213196304
South Korea,Brazil,2020,male,5238,KOR,BRA,51836239,213196304
South Korea,Brunei Darussalam,2000,female,68,KOR,BRN,47008111,333926
South Korea,Brunei Darussalam,2000,male,76,KOR,BRN,47008111,333926
South Korea,Brunei Darussalam,2005,female,69,KOR,BRN,48184561,366717
South Korea,Brunei Darussalam,2005,male,78,KOR,BRN,48184561,366717
South Korea,Brunei Darussalam,2010,female,70,KOR,BRN,49554112,396053
South Korea,Brunei Darussalam,2010,male,80,KOR,BRN,49554112,396053
South Korea,Brunei Darussalam,2015,female,71,KOR,BRN,51014947,421437
South Korea,Brunei Darussalam,2015,male,82,KOR,BRN,51014947,421437
South Korea,Brunei Darussalam,2020,female,76,KOR,BRN,51836239,441725
South Korea,Brunei Darussalam,2020,male,89,KOR,BRN,51836239,441725
South Korea,Bulgaria,2000,female,28,KOR,BGR,47008111,8170172
South Korea,Bulgaria,2000,male,25,KOR,BGR,47008111,8170172
South Korea,Bulgaria,2005,female,21,KOR,BGR,48184561,7658972
South Korea,Bulgaria,2005,male,20,KOR,BGR,48184561,7658972
South Korea,Bulgaria,2010,female,31,KOR,BGR,49554112,7395599
South Korea,Bulgaria,2010,male,20,KOR,BGR,49554112,7395599
South Korea,Bulgaria,2015,female,76,KOR,BGR,51014947,7177991
South Korea,Bulgaria,2015,male,64,KOR,BGR,51014947,7177991
South Korea,Bulgaria,2020,female,122,KOR,BGR,51836239,6934015
South Korea,Bulgaria,2020,male,108,KOR,BGR,51836239,6934015
South Korea,Cambodia,2000,female,38,KOR,KHM,47008111,12118841
South Korea,Cambodia,2000,male,72,KOR,KHM,47008111,12118841
South Korea,Cambodia,2005,female,29,KOR,KHM,48184561,13246583
South Korea,Cambodia,2005,male,57,KOR,KHM,48184561,13246583
South Korea,Cambodia,2010,female,20,KOR,KHM,49554112,14363532
South Korea,Cambodia,2010,male,42,KOR,KHM,49554112,14363532
South Korea,Cambodia,2015,female,18,KOR,KHM,51014947,15417523
South Korea,Cambodia,2015,male,38,KOR,KHM,51014947,15417523
South Korea,Cambodia,2020,female,18,KOR,KHM,51836239,16396860
South Korea,Cambodia,2020,male,40,KOR,KHM,51836239,16396860
South Korea,Canada,2000,female,42420,KOR,CAN,47008111,30685730
South Korea,Canada,2000,male,39535,KOR,CAN,47008111,30685730
South Korea,Canada,2005,female,54138,KOR,CAN,48184561,32242732
South Korea,Canada,2005,male,48336,KOR,CAN,48184561,32242732
South Korea,Canada,2010,female,60018,KOR,CAN,49554112,34005902
South Korea,Canada,2010,male,52382,KOR,CAN,49554112,34005902
South Korea,Canada,2015,female,65764,KOR,CAN,51014947,35704498
South Korea,Canada,2015,male,56784,KOR,CAN,51014947,35704498
South Korea,Canada,2020,female,71257,KOR,CAN,51836239,38028638
South Korea,Canada,2020,male,61529,KOR,CAN,51836239,38028638
South Korea,China,2000,female,25884,KOR,CHN,47008111,1262645000
South Korea,China,2000,male,33224,KOR,CHN,47008111,1262645000
South Korea,China,2005,female,33553,KOR,CHN,48184561,1303720000
South Korea,China,2005,male,51896,KOR,CHN,48184561,1303720000
South Korea,China,2010,female,38274,KOR,CHN,49554112,1337705000
South Korea,China,2010,male,69666,KOR,CHN,49554112,1337705000
South Korea,China,2015,female,45056,KOR,CHN,51014947,1379860000
