area_of_origin,area_of_destination,year,sex,migrants,origin_iso,destination_iso,origin_population_2020,destination_population_2020
Nigeria,India,2020,male,527,NGA,IND,208327405,1396387127
Nigeria,Philippines,2020,female,93,NGA,PHL,208327405,112190977
Nigeria,Philippines,2020,male,111,NGA,PHL,208327405,112190977
Nigeria,South Korea,2020,female,431,NGA,KOR,208327405,51836239
Nigeria,South Korea,2020,male,1385,NGA,KOR,208327405,51836239
North Korea,Argentina,2020,male,14,PRK,ARG,25867467,45376763
North Korea,Australia,2020,female,134,PRK,AUS,25867467,25649248
North Korea,Australia,2020,male,134,PRK,AUS,25867467,25649248
North Korea,Austria,2020,female,57,PRK,AUT,25867467,8916864
North Korea,Austria,2020,male,56,PRK,AUT,25867467,8916864
North Korea,Belarus,2020,female,39,PRK,BLR,25867467,9379952
North Korea,Belarus,2020,male,19,PRK,BLR,25867467,9379952
North Korea,Belgium,2020,female,51,PRK,BEL,25867467,11538604
North Korea,Belgium,2020,male,43,PRK,BEL,25867467,11538604
North Korea,Bolivia (Plurinational State of),2020,female,3,PRK,BOL,25867467,11936162
North Korea,Bolivia (Plurinational State of),2020,male,7,PRK,BOL,25867467,11936162
North Korea,Brazil,2020,female,69,PRK,BRA,25867467,213196304
North Korea,Brazil,2020,male,113,PRK,BRA,25867467,213196304
North Korea,Bulgaria,2020,female,23,PRK,BGR,25867467,6934015
North Korea,Bulgaria,2020,male,14,PRK,BGR,25867467,6934015
North Korea,Cambodia,2020,female,16,PRK,KHM,25867467,16396860
North Korea,Cambodia,2020,male,27,PRK,KHM,25867467,16396860
North Korea,Canada,2020,female,390,PRK,CAN,25867467,38028638
North Korea,Canada,2020,male,448,PRK,CAN,25867467,38028638
North Korea,Costa Rica,2020,female,21,PRK,CRI,25867467,5123105
North Korea,Costa Rica,2020,male,21,PRK,CRI,25867467,5123105
North Korea,Cyprus,2020,female,20,PRK,CYP,25867467,1237537
North Korea,Cyprus,2020,male,11,PRK,CYP,25867467,1237537
North Korea,Czechia,2020,female,3,PRK,CZE,25867467,10697858
North Korea,Denmark,2020,female,223,PRK,DNK,25867467,5831404
North Korea,Denmark,2020,male,183,PRK,DNK,25867467,5831404
North Korea,Ecuador,2020,female,204,PRK,ECU,25867467,17588595
North Korea,Ecuador,2020,male,303,PRK,ECU,25867467,17588595
North Korea,Egypt,2020,female,40,PRK,EGY,25867467,107465134
North Korea,Egypt,2020,male,62,PRK,EGY,25867467,107465134
North Korea,Estonia,2020,male,3,PRK,EST,25867467,1329522
North Korea,Finland,2020,female,3,PRK,FIN,25867467,5529543
North Korea,Finland,2020,male,2,PRK,FIN,25867467,5529543
North Korea,France,2020,female,42,PRK,FRA,25867467,67571107
North Korea,France,2020,male,25,PRK,FRA,25867467,67571107
North Korea,Gabon,2020,female,52,PRK,GAB,25867467,2292573
North Korea,Gabon,2020,male,106,PRK,GAB,25867467,2292573
North Korea,Germany,2020,female,2049,PRK,DEU,25867467,83160871
North Korea,Germany,2020,male,1267,PRK,DEU,25867467,83160871
North Korea,Greece,2020,female,15,PRK,GRC,25867467,10698599
North Korea,Greece,2020,male,18,PRK,GRC,25867467,10698599
North Korea,Guinea,2020,female,490,PRK,GIN,25867467,13205153
North Korea,Guinea,2020,male,693,PRK,GIN,25867467,13205153
North Korea,Honduras,2020,female,19,PRK,HND,25867467,10121763
North Korea,Honduras,2020,male,43,PRK,HND,25867467,10121763
North Korea,Hungary,2020,female,13,PRK,HUN,25867467,9750149
North Korea,Hungary,2020,male,4,PRK,HUN,25867467,9750149
North Korea,Ireland,2020,female,90,PRK,IRL,25867467,4985382
North Korea,Ireland,2020,male,58,PRK,IRL,25867467,4985382
North Korea,Italy,2020,female,29,PRK,ITA,25867467,59438851
North Korea,Italy,2020,male,53,PRK,ITA,25867467,59438851
North Korea,Jordan,2020,female,24,PRK,JOR,25867467,10928721
North Korea,Jordan,2020,male,59,PRK,JOR,25867467,10928721
North Korea,Kazakhstan,2020,female,31440,PRK,KAZ,25867467,18755666
North Korea,Kazakhstan,2020,male,33389,PRK,KAZ,25867467,18755666
North Korea,Kyrgyzstan,2020,female,966,PRK,KGZ,25867467,6579900
North Korea,Kyrgyzstan,2020,male,763,PRK,KGZ,25867467,6579900
North Korea,Latvia,2020,female,5,PRK,LVA,25867467,1900449
North Korea,Latvia,2020,male,5,PRK,LVA,25867467,1900449
North Korea,Lithuania,2020,female,5,PRK,LTU,25867467,2794885
North Korea,Lithuania,2020,male,1,PRK,LTU,25867467,2794885
North Korea,Luxembourg,2020,female,9,PRK,LUX,25867467,630419
North Korea,Luxembourg,2020,male,6,PRK,LUX,25867467,630419
North Korea,Mali,2020,female,1141,PRK,MLI,25867467,21224040
North Korea,Mali,2020,male,928,PRK,MLI,25867467,21224040
North Korea,Mexico,2020,female,663,PRK,MEX,25867467,125998302
North Korea,Mexico,2020,male,1222,PRK,MEX,25867467,125998302
North Korea,Mongolia,2020,female,218,PRK,MNG,25867467,3294335
North Korea,Mongolia,2020,male,460,PRK,MNG,25867467,3294335
North Korea,Namibia,2020,male,104,PRK,NAM,25867467,2489098
North Korea,Netherlands,2020,female,40,PRK,NLD,25867467,17441500
North Korea,Netherlands,2020,male,53,PRK,NLD,25867467,17441500
North Korea,Norway,2020,female,17,PRK,NOR,25867467,5379475
North Korea,Norway,2020,male,19,PRK,NOR,25867467,5379475
North Korea,Peru,2020,female,69,PRK,PER,25867467,33304756
North Korea,Peru,2020,male,92,PRK,PER,25867467,33304756
North Korea,Philippines,2020,female,3077,PRK,PHL,25867467,112190977
North Korea,Philippines,2020,male,3046,PRK,PHL,25867467,112190977
North Korea,Portugal,2020,female,49,PRK,PRT,25867467,10297081
North Korea,Portugal,2020,male,33,PRK,PRT,25867467,10297081
North Korea,Romania,2020,female,10,PRK,ROU,25867467,19265250
North Korea,Romania,2020,male,10,PRK,ROU,25867467,19265250
North Korea,Russian Federation,2020,female,2418,PRK,RUS,25867467,145245148
North Korea,Russian Federation,2020,male,8199,PRK,RUS,25867467,145245148
North Korea,Sierra Leone,2020,male,2,PRK,SLE,25867467,8233970
North Korea,Slovakia,2020,female,7,PRK,SVK,25867467,5458827
North Korea,Slovakia,2020,male,7,PRK,SVK,25867467,5458827
North Korea,South Africa,2020,female,118,PRK,ZAF,25867467,58801927
North Korea,South Africa,2020,male,45,PRK,ZAF,25867467,58801927
North Korea,Spain,2020,female,85,PRK,ESP,25867467,47365655
North Korea,Spain,2020,male,68,PRK,ESP,25867467,47365655
North Korea,Sweden,2020,female,39,PRK,SWE,25867467,10353442
North Korea,Sweden,2020,male,47,PRK,SWE,25867467,10353442
North Korea,Switzerland,2020,female,190,PRK,CHE,25867467,8638167
North Korea,Switzerland,2020,male,83,PRK,CHE,25867467,8638167
North Korea,Tajikistan,2020,female,60,PRK,TJK,25867467,9543207
North Korea,Tajikistan,2020,male,94,PRK,TJK,25867467,9543207
North Korea,Turkey,2020,female,18,PRK,TUR,25867467,83384680
North Korea,Turkey,2020,male,19,PRK,TUR,25867467,83384680
North Korea,Uganda,2020,female,29,PRK,UGA,25867467,44404611
North Korea,Uganda,2020,male,92,PRK,UGA,25867467,44404611
North Korea,United Kingdom,2020,female,6711,PRK,GBR,25867467,67081234
North Korea,United Kingdom,2020,male,4674,PRK,GBR,25867467,67081234
North Korea,Venezuela (Bolivarian Republic of),2020,female,22,PRK,VEN,25867467,28490453
North Korea,Venezuela (Bolivarian Republic of),2020,male,21,PRK,VEN,25867467,28490453
North Korea,Vietnam,2020,female,690,PRK,VNM,25867467,96648685
North Korea,Vietnam,2020,male,894,PRK,VNM,25867467,96648685
North Macedonia,Mongolia,2020,male,2,MKD,MNG,1856124,3294335
Norway,Bangladesh,2020,female,9697,NOR,BGD,5379475,167420951
Norway,Bangladesh,2020,male,4335,NOR,BGD,5379475,167420951
Norway,Philippines,2020,female,338,NOR,PHL,5379475,112190977
Norway,Philippines,2020,male,355,NOR,PHL,5379475,112190977
Norway,Sri Lanka,2020,female,57,NOR,LKA,5379475,21919000
Norway,Sri Lanka,2020,male,60,NOR,LKA,5379475,21919000
Norway,Thailand,2020,female,343,NOR,THA,5379475,71475664
Norway,Thailand,2020,male,402,NOR,THA,5379475,71475664
Oman,Philippines,2020,female,216,OMN,PHL,4543399,112190977
Oman,Philippines,2020,male,217,OMN,PHL,4543399,112190977
Oman,Sri Lanka,2020,female,174,OMN,LKA,4543399,21919000
Oman,Sri Lanka,2020,male,157,OMN,LKA,4543399,21919000
Pakistan,Afghanistan,2020,female,52512,PAK,AFG,227196741,38972230
Pakistan,Afghanistan,2020,male,49988,PAK,AFG,227196741,38972230
Pakistan,Argentina,2020,male,5,PAK,ARG,227196741,45376763
Pakistan,Australia,2020,female,31864,PAK,AUS,227196741,25649248
Pakistan,Australia,2020,male,50633,PAK,AUS,227196741,25649248
Pakistan,Austria,2020,female,2021,PAK,AUT,227196741,8916864
Pakistan,Austria,2020,male,4076,PAK,AUT,227196741,8916864
Pakistan,Bahrain,2020,female,22603,PAK,BHR,227196741,1477469
Pakistan,Bahrain,2020,male,82095,PAK,BHR,227196741,1477469
Pakistan,Belarus,2020,male,45,PAK,BLR,227196741,9379952
Pakistan,Belgium,2020,female,5103,PAK,BEL,227196741,11538604
Pakistan,Belgium,2020,male,8143,PAK,BEL,227196741,11538604
Pakistan,Bermuda,2020,female,12,PAK,BMU,227196741,63893
Pakistan,Bermuda,2020,male,17,PAK,BMU,227196741,63893
Pakistan,Bhutan,2020,male,21,PAK,BTN,227196741,772506
Pakistan,Bolivia (Plurinational State of),2020,female,5,PAK,BOL,227196741,11936162
Pakistan,Bolivia (Plurinational State of),2020,male,20,PAK,BOL,227196741,11936162
Pakistan,Botswana,2020,female,219,PAK,BWA,227196741,2546402
Pakistan,Botswana,2020,male,245,PAK,BWA,227196741,2546402
Pakistan,Brazil,2020,female,872,PAK,BRA,227196741,213196304
Pakistan,Brazil,2020,male,1222,PAK,BRA,227196741,213196304
Pakistan,Brunei Darussalam,2020,female,293,PAK,BRN,227196741,441725
Pakistan,Brunei Darussalam,2020,male,600,PAK,BRN,227196741,441725
Pakistan,Bulgaria,2020,female,108,PAK,BGR,227196741,6934015
Pakistan,Bulgaria,2020,male,182,PAK,BGR,227196741,6934015
Pakistan,Cambodia,2020,female,20,PAK,KHM,227196741,16396860
Pakistan,Cambodia,2020,male,22,PAK,KHM,227196741,16396860
Pakistan,Canada,2020,female,106698,PAK,CAN,227196741,38028638
Pakistan,Canada,2020,male,111109,PAK,CAN,227196741,38028638
Pakistan,Cayman Islands,2020,female,42,PAK,CYM,227196741,67311
Pakistan,Cayman Islands,2020,male,79,PAK,CYM,227196741,67311
Pakistan,China,2020,female,1124,PAK,CHN,227196741,1411100000
Pakistan,China,2020,male,2290,PAK,CHN,227196741,1411100000
Pakistan,Costa Rica,2020,male,11,PAK,CRI,227196741,5123105
Pakistan,Cyprus,2020,female,89,PAK,CYP,227196741,1237537
Pakistan,Cyprus,2020,male,1285,PAK,CYP,227196741,1237537
Pakistan,Czechia,2020,female,161,PAK,CZE,227196741,10697858
Pakistan,Czechia,2020,male,501,PAK,CZE,227196741,10697858
Pakistan,Denmark,2020,female,6815,PAK,DNK,227196741,5831404
Pakistan,Denmark,2020,male,7503,PAK,DNK,227196741,5831404
Pakistan,Dominican Republic,2020,female,20,PAK,DOM,227196741,10999664
Pakistan,Dominican Republic,2020,male,61,PAK,DOM,227196741,10999664
Pakistan,Ecuador,2020,female,16,PAK,ECU,227196741,17588595
Pakistan,Ecuador,2020,male,22,PAK,ECU,227196741,17588595
Pakistan,Egypt,2020,female,211,PAK,EGY,227196741,107465134
Pakistan,Egypt,2020,male,408,PAK,EGY,227196741,107465134
Pakistan,Estonia,2020,female,66,PAK,EST,227196741,1329522
Pakistan,Estonia,2020,male,195,PAK,EST,227196741,1329522
Pakistan,Fiji,2020,female,859,PAK,FJI,227196741,920422
Pakistan,Fiji,2020,male,1008,PAK,FJI,227196741,920422
Pakistan,Finland,2020,female,1044,PAK,FIN,227196741,5529543
Pakistan,Finland,2020,male,2090,PAK,FIN,227196741,5529543
Pakistan,France,2020,female,10862,PAK,FRA,227196741,67571107
Pakistan,France,2020,male,16341,PAK,FRA,227196741,67571107
Pakistan,Georgia,2020,female,5,PAK,GEO,227196741,3722716
Pakistan,Georgia,2020,male,81,PAK,GEO,227196741,3722716
Pakistan,Germany,2020,female,25234,PAK,DEU,227196741,83160871
Pakistan,Germany,2020,male,53993,PAK,DEU,227196741,83160871
Pakistan,Ghana,2020,female,35,PAK,GHA,227196741,32180401
Pakistan,Ghana,2020,male,41,PAK,GHA,227196741,32180401
Pakistan,Greece,2020,female,4388,PAK,GRC,227196741,10698599
Pakistan,Greece,2020,male,4435,PAK,GRC,227196741,10698599
Pakistan,Guatemala,2020,female,13,PAK,GTM,227196741,16858333
Pakistan,Guatemala,2020,male,13,PAK,GTM,227196741,16858333
Pakistan,Guinea,2020,female,2,PAK,GIN,227196741,13205153
Pakistan,Guinea,2020,male,15,PAK,GIN,227196741,13205153
Pakistan,Hong Kong,2020,female,3504,PAK,HKG,227196741,7481000
Pakistan,Hong Kong,2020,male,4378,PAK,HKG,227196741,7481000
Pakistan,Hungary,2020,female,275,PAK,HUN,227196741,9750149
Pakistan,Hungary,2020,male,780,PAK,HUN,227196741,9750149
Pakistan,Iceland,2020,female,25,PAK,ISL,227196741,366463
Pakistan,Iceland,2020,male,69,PAK,ISL,227196741,366463
Pakistan,India,2020,female,413832,PAK,IND,227196741,1396387127
Pakistan,India,2020,male,419482,PAK,IND,227196741,1396387127
Pakistan,Indonesia,2020,female,4442,PAK,IDN,227196741,271857970
Pakistan,Indonesia,2020,male,4203,PAK,IDN,227196741,271857970
Pakistan,Iran,2020,female,5269,PAK,IRN,227196741,87290193
Pakistan,Iran,2020,male,7306,PAK,IRN,227196741,87290193
Pakistan,Iraq,2020,female,180,PAK,IRQ,227196741,42556984
Pakistan,Iraq,2020,male,508,PAK,IRQ,227196741,42556984
Pakistan,Ireland,2020,female,3903,PAK,IRL,227196741,4985382
Pakistan,Ireland,2020,male,6667,PAK,IRL,227196741,4985382
Pakistan,Italy,2020,female,35243,PAK,ITA,227196741,59438851
Pakistan,Italy,2020,male,89557,PAK,ITA,227196741,59438851
Pakistan,Japan,2020,female,9102,PAK,JPN,227196741,126261000
Pakistan,Japan,2020,male,7332,PAK,JPN,227196741,126261000
Pakistan,Jordan,2020,female,1349,PAK,JOR,227196741,10928721
Pakistan,Jordan,2020,male,1924,PAK,JOR,227196741,10928721
Pakistan,Kuwait,2020,female,95905,PAK,KWT,227196741,4360444
Pakistan,Kuwait,2020,male,243128,PAK,KWT,227196741,4360444
Pakistan,Latvia,2020,female,24,PAK,LVA,227196741,1900449
Pakistan,Latvia,2020,male,204,PAK,LVA,227196741,1900449
Pakistan,Lebanon,2020,female,369,PAK,LBN,227196741,5662923
Pakistan,Lebanon,2020,male,352,PAK,LBN,227196741,5662923
Pakistan,Lesotho,2020,female,185,PAK,LSO,227196741,2254100
Pakistan,Lesotho,2020,male,234,PAK,LSO,227196741,2254100
Pakistan,Libya,2020,female,643,PAK,LBY,227196741,6653942
Pakistan,Libya,2020,male,1982,PAK,LBY,227196741,6653942
Pakistan,Liechtenstein,2020,female,2,PAK,LIE,227196741,38756
Pakistan,Liechtenstein,2020,male,5,PAK,LIE,227196741,38756
Pakistan,Lithuania,2020,female,4,PAK,LTU,227196741,2794885
Pakistan,Lithuania,2020,male,3,PAK,LTU,227196741,2794885
Pakistan,Luxembourg,2020,female,110,PAK,LUX,227196741,630419
Pakistan,Luxembourg,2020,male,169,PAK,LUX,227196741,630419
Pakistan,Malaysia,2020,female,34438,PAK,MYS,227196741,33199993
Pakistan,Malaysia,2020,male,50575,PAK,MYS,227196741,33199993
Pakistan,Maldives,2020,female,63,PAK,MDV,227196741,514438
Pakistan,Maldives,2020,male,266,PAK,MDV,227196741,514438
Pakistan,Malta,2020,female,249,PAK,MLT,227196741,515332
Pakistan,Malta,2020,male,300,PAK,MLT,227196741,515332
Pakistan,Mauritius,2020,female,105,PAK,MUS,227196741,1266014
Pakistan,Mauritius,2020,male,82,PAK,MUS,227196741,1266014
Pakistan,Mexico,2020,female,36,PAK,MEX,227196741,125998302
Pakistan,Mexico,2020,male,127,PAK,MEX,227196741,125998302
Pakistan,Mongolia,2020,male,21,PAK,MNG,227196741,3294335
Pakistan,Mozambique,2020,female,533,PAK,MOZ,227196741,31178239
Pakistan,Mozambique,2020,male,879,PAK,MOZ,227196741,31178239
Pakistan,Myanmar,2020,female,846,PAK,MMR,227196741,53423198
Pakistan,Myanmar,2020,male,2255,PAK,MMR,227196741,53423198
Pakistan,Namibia,2020,female,17,PAK,NAM,227196741,2489098
Pakistan,Namibia,2020,male,156,PAK,NAM,227196741,2489098
Pakistan,Nepal,2020,female,436,PAK,NPL,227196741,29348627
Pakistan,Nepal,2020,male,776,PAK,NPL,227196741,29348627
Pakistan,Netherlands,2020,female,6074,PAK,NLD,227196741,17441500
Pakistan,Netherlands,2020,male,8030,PAK,NLD,227196741,17441500
Pakistan,New Zealand,2020,female,3046,PAK,NZL,227196741,5090200
Pakistan,New Zealand,2020,male,2853,PAK,NZL,227196741,5090200
Pakistan,North Korea,2020,female,84,PAK,PRK,227196741,25867467
Pakistan,North Korea,2020,male,88,PAK,PRK,227196741,25867467
Pakistan,Norway,2020,female,10287,PAK,NOR,227196741,5379475
Pakistan,Norway,2020,male,10853,PAK,NOR,227196741,5379475
Pakistan,Oman,2020,female,23666,PAK,OMN,227196741,4543399
Pakistan,Oman,2020,male,226426,PAK,OMN,227196741,4543399
Pakistan,Panama,2020,female,39,PAK,PAN,227196741,4294396
Pakistan,Panama,2020,male,60,PAK,PAN,227196741,4294396
Pakistan,Peru,2020,female,30,PAK,PER,227196741,33304756
Pakistan,Peru,2020,male,104,PAK,PER,227196741,33304756
Pakistan,Philippines,2020,female,264,PAK,PHL,227196741,112190977
Pakistan,Philippines,2020,male,266,PAK,PHL,227196741,112190977
Pakistan,Poland,2020,female,21,PAK,POL,227196741,37899070
Pakistan,Poland,2020,male,257,PAK,POL,227196741,37899070
Pakistan,Portugal,2020,female,748,PAK,PRT,227196741,10297081
Pakistan,Portugal,2020,male,1469,PAK,PRT,227196741,10297081
Pakistan,Qatar,2020,female,32248,PAK,QAT,227196741,2760385
Pakistan,Qatar,2020,male,203257,PAK,QAT,227196741,2760385
Pakistan,Romania,2020,female,187,PAK,ROU,227196741,19265250
Pakistan,Romania,2020,male,438,PAK,ROU,227196741,19265250
Pakistan,Russian Federation,2020,female,147,PAK,RUS,227196741,145245148
Pakistan,Russian Federation,2020,male,579,PAK,RUS,227196741,145245148
Pakistan,Saudi Arabia,2020,female,437408,PAK,SAU,227196741,35997107
Pakistan,Saudi Arabia,2020,male,1046329,PAK,SAU,227196741,35997107
Pakistan,Seychelles,2020,female,4,PAK,SYC,227196741,98462
Pakistan,Seychelles,2020,male,19,PAK,SYC,227196741,98462
Pakistan,Sierra Leone,2020,female,33,PAK,SLE,227196741,8233970
Pakistan,Sierra Leone,2020,male,53,PAK,SLE,227196741,8233970
Pakistan,Singapore,2020,female,58591,PAK,SGP,227196741,5685807
Pakistan,Singapore,2020,male,68257,PAK,SGP,227196741,5685807
Pakistan,Slovakia,2020,female,12,PAK,SVK,227196741,5458827
Pakistan,Slovakia,2020,male,110,PAK,SVK,227196741,5458827
Pakistan,Slovenia,2020,female,11,PAK,SVN,227196741,2102419
Pakistan,Slovenia,2020,male,31,PAK,SVN,227196741,2102419
Pakistan,South Africa,2020,female,2606,PAK,ZAF,227196741,58801927
Pakistan,South Africa,2020,male,10719,PAK,ZAF,227196741,58801927
Pakistan,South Korea,2020,female,633,PAK,KOR,227196741,51836239
Pakistan,South Korea,2020,male,10087,PAK,KOR,227196741,51836239
Pakistan,Spain,2020,female,22745,PAK,ESP,227196741,47365655
Pakistan,Spain,2020,male,41074,PAK,ESP,227196741,47365655
Pakistan,Sri Lanka,2020,female,483,PAK,LKA,227196741,21919000
Pakistan,Sri Lanka,2020,male,600,PAK,LKA,227196741,21919000
Pakistan,Sweden,2020,female,6706,PAK,SWE,227196741,10353442
Pakistan,Sweden,2020,male,9891,PAK,SWE,227196741,10353442
Pakistan,Switzerland,2020,female,2077,PAK,CHE,227196741,8638167
Pakistan,Switzerland,2020,male,3304,PAK,CHE,227196741,8638167
Pakistan,Tajikistan,2020,female,49,PAK,TJK,227196741,9543207
Pakistan,Tajikistan,2020,male,54,PAK,TJK,227196741,9543207
Pakistan,Thailand,2020,female,1041,PAK,THA,227196741,71475664
Pakistan,Thailand,2020,male,1161,PAK,THA,227196741,71475664
Pakistan,Timor-Leste,2020,female,104,PAK,TLS,227196741,1299995
Pakistan,Timor-Leste,2020,male,197,PAK,TLS,227196741,1299995
Pakistan,Turkey,2020,female,731,PAK,TUR,227196741,83384680
Pakistan,Turkey,2020,male,868,PAK,TUR,227196741,83384680
Pakistan,Uganda,2020,female,361,PAK,UGA,227196741,44404611
Pakistan,Uganda,2020,male,634,PAK,UGA,227196741,44404611
Pakistan,United Arab Emirates,2020,female,221558,PAK,ARE,227196741,9287289
Pakistan,United Arab Emirates,2020,male,774730,PAK,ARE,227196741,9287289
Pakistan,United Kingdom,2020,female,254402,PAK,GBR,227196741,67081234
Pakistan,United Kingdom,2020,male,282645,PAK,GBR,227196741,67081234
Pakistan,United Republic of Tanzania,2020,female,240,PAK,TZA,227196741,61704518
Pakistan,United Republic of Tanzania,2020,male,355,PAK,TZA,227196741,61704518
Pakistan,United States of America,2020,female,210007,PAK,USA,227196741,331526933
Pakistan,United States of America,2020,male,198405,PAK,USA,227196741,331526933
Pakistan,Venezuela (Bolivarian Republic of),2020,male,12,PAK,VEN,227196741,28490453
Pakistan,Vietnam,2020,female,281,PAK,VNM,227196741,96648685
Pakistan,Vietnam,2020,male,341,PAK,VNM,227196741,96648685
Palau,Philippines,2020,female,18,PLW,PHL,17972,112190977
Palau,Philippines,2020,male,17,PLW,PHL,17972,112190977
Papua New Guinea,Austria,2020,female,39,PNG,AUT,9749640,8916864
Papua New Guinea,Austria,2020,male,37,PNG,AUT,9749640,8916864
Papua New Guinea,Belgium,2020,female,19,PNG,BEL,9749640,11538604
Papua New Guinea,Belgium,2020,male,9,PNG,BEL,9749640,11538604
Papua New Guinea,Bolivia (Plurinational State of),2020,male,1,PNG,BOL,9749640,11936162
Papua New Guinea,Bulgaria,2020,male,1,PNG,BGR,9749640,6934015
Papua New Guinea,Canada,2020,female,144,PNG,CAN,9749640,38028638
Papua New Guinea,Canada,2020,male,107,PNG,CAN,9749640,38028638
Papua New Guinea,Cook Islands,2020,female,12,PNG,COK,9749640,NA
Papua New Guinea,Cook Islands,2020,male,6,PNG,COK,9749640,NA
Papua New Guinea,Czechia,2020,female,3,PNG,CZE,9749640,10697858
Papua New Guinea,Czechia,2020,male,11,PNG,CZE,9749640,10697858
Papua New Guinea,Denmark,2020,female,4,PNG,DNK,9749640,5831404
Papua New Guinea,Denmark,2020,male,5,PNG,DNK,9749640,5831404
Papua New Guinea,Estonia,2020,male,1,PNG,EST,9749640,1329522
Papua New Guinea,Finland,2020,female,5,PNG,FIN,9749640,5529543
Papua New Guinea,Finland,2020,male,6,PNG,FIN,9749640,5529543
Papua New Guinea,France,2020,female,13,PNG,FRA,9749640,67571107
Papua New Guinea,France,2020,male,15,PNG,FRA,9749640,67571107
Papua New Guinea,Greece,2020,male,1,PNG,GRC,9749640,10698599
Papua New Guinea,Guinea,2020,female,2,PNG,GIN,9749640,13205153
Papua New Guinea,Guinea,2020,male,12,PNG,GIN,9749640,13205153
Papua New Guinea,Hungary,2020,female,3,PNG,HUN,9749640,9750149
Papua New Guinea,Hungary,2020,male,1,PNG,HUN,9749640,9750149
Papua New Guinea,Iceland,2020,female,1,PNG,ISL,9749640,366463
Papua New Guinea,Ireland,2020,female,8,PNG,IRL,9749640,4985382
Papua New Guinea,Ireland,2020,male,5,PNG,IRL,9749640,4985382
Papua New Guinea,Italy,2020,female,23,PNG,ITA,9749640,59438851
