Timestamp,max_temp_degC,min_temp_degC,mean_temp_degC,mean_humidity_percent,mean_wind_direction_compass,mean_wind_speed_kts,max_wind_direction_compass,max_wind_speed_kts,rainfall_mm,sunshine_hrs
12/3/1995,30.6,22.6,28.2,85,WNW,8,W,22,49.3,5.5
12/4/1995,30,23,28.9,83,W,7,W,23,4.5,6.9
12/5/1995,30.4,24.5,28.8,80,W,6,W,12,0,9.7
12/6/1995,30.4,24.6,27.4,78,VRB,3,N,7,0,10.3
12/7/1995,31,25.2,27.6,80,N,8,N,19,0,7.4
12/8/1995,31.2,23.5,27.4,81,N,6,W,13,11.1,7.9
12/9/1995,30.9,24.1,27,83,VRB,4,N,11,0,5.5
12/10/1995,31.3,22.9,28.7,83,VRB,3,WSW,13,1.7,6.7
12/11/1995,30.9,22.6,28.4,84,VRB,2,NNE,15,0.2,6.1
12/12/1995,30.1,24.8,28.4,82,VRB,4,NE,16,0,5.8
12/13/1995,31,24.8,27.8,78,NE,5,SSW,10,4.9,9.7
12/14/1995,30.7,26,26,78,NE,6,NE,14,0,4.1
12/15/1995,30.7,25.6,28.2,82,NE,7,E,17,0,9
12/16/1995,31,22.6,28.8,87,VRB,5,W,18,67.8,6.8
12/17/1995,29.2,22,28.8,89,VRB,5,W,24,30.8,0.6
12/18/1995,30.3,25,28.1,76,NE,6,NE,10,0,8
12/19/1995,30.2,26,28.5,76,NE,8,NE,16,0,11.2
12/20/1995,30.5,24.8,26.4,83,NE,8,NE,15,0,11.2
12/21/1995,30.8,24.2,27.6,82,VRB,5,NE,18,0,10.7
12/22/1995,30.7,22,25.7,83,VRB,5,SSW,15,35.3,11.2
12/23/1995,30.3,23.6,27.6,88,VRB,5,SW,18,0,1.3
12/24/1995,30.1,22.8,27.8,82,VRB,5,W,20,14.6,10.8
12/25/1995,29,22.5,26.9,93,NW,7,WSW,29,40,0.6
12/26/1995,29.7,25.6,28.5,84,N,9,N,18,0,4.7
12/27/1995,30.3,22.8,28.1,80,NNE,7,NE,16,1.3,7.8
12/28/1995,28.6,24.8,28.6,85,NNE,5,NNE,15,0.5,0.5
12/29/1995,30.3,26,28.7,80,NNE,8,NNE,14,0,8.7
12/30/1995,30.4,26,28.6,80,NNE,7,NNE,11,0,3.7
12/31/1995,30.8,26,28.9,78,NNE,9,NE,15,0,7.4
1/1/1996,30.9,26.4,27.8,78,N,7,NNE,16,0,11.4
1/2/1996,30.9,26,28.2,78,N,7,NW,15,0,10.3
1/3/1996,31.6,23.5,28.6,81,VRB,4,NNE,14,0,10.1
1/4/1996,30.7,23,27.1,84,VRB,2,ESE,10,2.1,10.2
1/5/1996,31.1,25.8,28.7,78,VRB,3,ESE,10,0,10.2
1/6/1996,30.8,26.5,28.7,80,NE,7,NE,15,0,8
1/7/1996,30.7,26.1,28.5,74,NNE,10,NNE,14,0,9.8
1/8/1996,30.5,26.2,28,75,NNE,7,NNE,14,0,10.1
1/9/1996,31.2,25.7,28.7,77,VRB,5,NNE,11,0,6.9
1/10/1996,30.7,21.6,29,78,NNE,6,SSE,13,1,10.6
1/11/1996,30.8,25.6,27.2,79,NNE,6,NNE,14,0.4,11.3
1/12/1996,30.7,25.8,25.7,78,NNE,14,NNE,25,0.4,8.2
1/13/1996,31,23.6,24.5,80,NNE,10,NNE,24,15.1,11
1/14/1996,30.6,23,27.7,86,VRB,4,ESE,12,32.2,4.7
1/15/1996,28.6,22,28.7,88,SE,9,SE,21,15.7,0.1
1/16/1996,30,21.6,28.5,91,S,7,S,25,42.4,3.6
1/17/1996,30.3,25.2,27.7,78,VRB,4,ESE,10,0,9.1
1/18/1996,30.5,24.8,27.9,77,NNE,8,NNE,11,0.3,11.3
1/19/1996,30.3,22.4,28.8,72,NNE,10,NNE,15,0,9
1/20/1996,30.3,22.2,29.1,79,CALM,0,NE,7,0,10.5
1/21/1996,30.6,23.4,28.7,78,VRB,3,ENE,7,0,10.3
1/22/1996,30.9,26.6,28.8,77,NNE,7,NNE,12,0,8.8
1/23/1996,30.5,26.2,28.4,76,NNE,11,NNE,16,0,10.9
1/24/1996,30.6,25.6,27.7,75,NNE,8,NNE,14,0,6.4
1/25/1996,31,26.2,28.9,74,NNE,9,NNE,13,0,11.1
1/26/1996,30.4,23.8,29.2,74,NNE,11,NNE,16,0,11.3
1/27/1996,30.6,24.4,28.7,78,NNE,5,NNE,14,0,7.6
1/28/1996,31.3,26,28.9,77,NE,5,NE,10,0,11
1/29/1996,31.5,26.2,28.5,78,NE,6,NE,11,0,9.8
1/30/1996,31,23.4,28.8,83,NNE,7,NNW,21,19.6,6
1/31/1996,30.9,25.8,29,80,N,5,NW,11,0,9.4
2/1/1996,30.6,26,29.2,79,NNE,6,NNE,12,0,7.6
2/2/1996,30.6,25.8,29.2,83,NNE,8,NNE,14,0,8.6
2/3/1996,30.3,26.2,29.3,83,NNE,7,NNE,11,0,10.8
2/4/1996,31.4,26.2,28.8,81,NNE,7,NNE,14,0,10.2
2/5/1996,31,26.4,29.2,85,NNE,9,NNE,13,0,10.9
2/6/1996,31.4,25.1,29.2,86,NNE,6,NE,11,0,10.4
2/7/1996,31.3,25.4,28.2,85,NE,7,NNE,12,0,4.3
2/8/1996,31.4,26.2,26.7,87,NNE,9,NNE,13,0,7.7
2/9/1996,32.5,22.7,29.1,81,N,7,N,11,0,9.1
2/10/1996,30.9,23,29.4,81,N,7,W,20,0.2,3.5
2/11/1996,29,22.6,29.2,88,N,8,WSW,24,0.2,1.5
2/12/1996,31.4,26.6,29.1,83,VRB,5,N,12,6.6,9.5
2/13/1996,31.4,26.4,29,82,N,8,N,14,0,9.5
2/14/1996,31.3,26.5,28.8,84,NNE,9,NNE,16,0,11.1
2/15/1996,30.9,26.2,29,84,NNE,10,NE,15,0,11.4
2/16/1996,30.9,26.2,30.3,82,NNE,11,NNE,18,0,10.9
2/17/1996,31.4,26.4,27.8,79,NNE,13,NE,19,0,11.5
2/18/1996,31.4,26.2,28.1,77,NE,8,NE,11,0,10.7
2/19/1996,31.9,24.5,28.3,77,NE,6,NE,13,0,10.5
2/20/1996,30.4,25,29.2,81,VRB,5,NNW,13,0,7.2
2/21/1996,32,24.2,29.3,80,VRB,2,CALM,5,0,9
2/22/1996,31.4,24,28.7,78,VRB,3,NNE,9,0,9.9
2/23/1996,31.7,26,29.1,75,VRB,3,NNE,7,0,11.5
2/24/1996,31.7,22.6,29.4,74,VRB,4,NNE,7,0,11.4
2/25/1996,31.5,25.5,29.4,78,VRB,2,NE,9,0,11.2
2/26/1996,31.6,26.6,28.7,78,NNE,6,NNE,13,0,7.8
2/27/1996,31.7,26.8,25.6,77,NNE,7,NNE,14,0,11.5
2/28/1996,32.1,26,28.6,78,NE,7,NE,15,2.6,11.4
2/29/1996,31.5,25,28.8,81,SE,10,ESE,15,2.5,9.4
3/1/1996,30.4,22.8,29.4,90,VRB,6,NW,18,46.1,0
3/2/1996,31.6,26.8,26.6,78,NE,7,NE,14,0,4.2
3/3/1996,32.2,26.4,27.9,74,NE,10,NNE,16,0,10.8
3/4/1996,31.6,25.4,29.4,76,NE,7,NE,12,0,10.7
3/5/1996,30.4,23.2,29.1,90,VRB,3,E,10,27.8,2.4
3/6/1996,30.6,25,28.6,86,NE,5,NNE,19,1.5,6.5
3/7/1996,31.2,26.4,29.1,74,NE,7,NE,11,0,10.9
3/8/1996,31.2,24.6,27.7,79,VRB,4,N,9,0,10.1
3/9/1996,31.2,26.2,28.7,79,NE,5,NNW,12,0,11.1
3/10/1996,31.5,25,29.3,78,VRB,4,N,9,0,10.1
3/11/1996,31,24.8,28.8,85,VRB,4,NNE,10,36.1,4.5
3/12/1996,31.1,25,28.8,79,VRB,3,N,8,1.3,10.2
3/13/1996,31.3,26.8,29.4,78,NNE,7,N,10,0,10.2
3/14/1996,31.2,26.2,29.2,80,NNE,7,NNE,15,0,9.3
3/15/1996,30.8,26.2,29.3,76,VRB,5,NNE,11,0,10.4
3/16/1996,31.5,26.4,29.5,76,VRB,4,NNE,10,0,11.1
3/17/1996,31.4,26.6,29.2,79,VRB,4,NNE,11,0,7.5
3/18/1996,31.4,26.6,28.4,79,NNE,6,NNW,12,0,9.6
3/19/1996,32.2,25.8,29.6,79,VRB,4,N,7,0,11
3/20/1996,31.4,24,29.4,79,VRB,4,W,9,0,10.8
3/21/1996,31.5,25,28.7,80,VRB,2,NE,12,8,3.6
3/22/1996,31.9,25,26.8,75,N,7,N,11,0,10.2
3/23/1996,32.2,25.2,27.5,78,NNE,6,NNE,11,2,5.7
3/24/1996,32,24.2,27.6,83,VRB,3,W,8,4.8,5.7
3/25/1996,30.2,23.3,27.8,89,VRB,4,S,14,9.3,0.6
3/26/1996,30.4,23.2,29.3,85,W,6,W,18,2.8,3.9
3/27/1996,30.4,24.4,29.1,83,W,12,W,27,0.4,0.6
3/28/1996,29.6,25,29.4,84,WNW,8,WSW,17,5.3,0
3/29/1996,31.4,27,29.4,81,WNW,10,WNW,19,0,7.8
3/30/1996,31.2,26.4,29.6,84,WNW,8,WNW,18,0,7.7
3/31/1996,31.7,26.6,29.4,81,WNW,9,WNW,13,0,10.5
4/1/1996,31.6,26.4,27.8,79,WNW,9,WNW,14,0,9.8
4/2/1996,31.8,26.6,27.4,79,WNW,8,NW,14,0,10.3
4/3/1996,31.4,24.4,28.4,82,WNW,8,WNW,20,32.2,10.1
4/4/1996,29.8,23.7,29.4,88,NW,6,NW,16,11.3,0
4/5/1996,30,23,29.4,88,VRB,2,NNE,6,0,4.1
4/6/1996,31.3,24.4,29.2,84,VRB,1,S,5,0,10.7
4/7/1996,32.4,24.4,29.3,81,SSW,5,S,11,0,10
4/8/1996,31.3,24.3,29.1,79,S,9,S,14,0,11.2
4/9/1996,31.2,26.2,29.4,75,SSW,9,SSW,14,0,11
4/10/1996,31.2,25.6,29.5,75,SW,8,SW,12,0,10.9
4/11/1996,31.6,24.1,29.1,79,W,5,W,7,10.1,11
4/12/1996,31.5,26.2,29.1,75,W,8,W,13,0,11.5
4/13/1996,32.4,25,29.1,77,VRB,4,SW,7,0,11
4/14/1996,31.4,24.8,29.6,78,VRB,4,SW,12,0,10.4
4/15/1996,31.5,23,29.6,78,VRB,4,SW,6,0,11.6
4/16/1996,31.4,25,29.1,77,VRB,4,W,10,0,11
4/17/1996,31.5,25.2,29.7,78,S,7,W,12,0,11.3
4/18/1996,31.6,24.4,30.2,76,W,5,W,8,0,11.2
4/19/1996,31.8,24.6,29.6,78,W,6,W,12,0,11.1
4/20/1996,31.8,24.6,29.5,79,W,10,W,16,0,11.2
4/21/1996,32,26.1,27,78,W,9,W,15,0,11.2
4/22/1996,31.8,24.4,28.1,79,WNW,8,WNW,18,2.6,11.2
4/23/1996,31.9,23.5,29.3,77,WNW,8,W,30,26.8,6.5
4/24/1996,30,23.6,27.7,86,W,13,W,32,48.1,1.4
4/25/1996,30.7,24.8,29.2,82,W,15,W,26,0,3.3
4/26/1996,31.7,24,29.6,81,W,15,W,28,1.5,6.5
4/27/1996,31.3,23.8,29.7,80,WNW,11,W,30,6.8,0.5
4/28/1996,31.2,26.4,29.6,77,WNW,10,W,19,0,2.4
4/29/1996,31.4,25.8,29.4,77,W,11,W,18,0,10.3
4/30/1996,31.8,27,28.4,78,W,12,W,18,0,8.3
5/1/1996,31.2,25.4,28.1,80,SW,12,SW,19,2.1,9.5
5/2/1996,31.3,24.8,27.9,81,SW,11,SW,19,0.3,7.2
5/3/1996,31,24.8,28.8,83,SW,7,SW,17,0.2,2.8
5/4/1996,30.4,24.4,27.3,83,SW,8,W,19,0.6,4.5
5/5/1996,30.7,24,28,87,WSW,12,W,28,14.5,4
5/6/1996,30.8,25,26.1,84,W,6,W,15,0.9,2.4
5/7/1996,31.6,24.4,27.8,89,VRB,4,ENE,14,12.4,5.4
5/8/1996,30.5,23.8,29.1,88,WSW,8,WNW,19,25.9,2.9
5/9/1996,29.6,22.6,29.5,92,SSW,7,SW,13,14.2,0.8
5/10/1996,31,24.6,28.8,85,VRB,3,NW,12,5.7,3.3
5/11/1996,30.7,26,28.8,81,SSW,6,SW,12,0.7,11.1
5/12/1996,31.3,24.6,27.8,82,SSW,9,SSW,14,1.3,11.5
5/13/1996,31.6,24.4,29,83,VRB,5,SSE,13,0,9.5
5/14/1996,31.3,23.9,29.2,83,VRB,3,W,13,17.1,10.6
5/15/1996,30.6,24.2,29.1,87,VRB,4,S,11,6.6,8.1
5/16/1996,31.2,26.1,28.6,83,ESE,6,SSE,11,0,11.5
5/17/1996,31.8,24.6,29,81,SE,8,SE,15,0,11.4
5/18/1996,31.6,24.8,28.3,81,ESE,6,SSE,11,0,10.8
5/19/1996,32.1,25,29.4,83,VRB,3,SW,13,0.8,7.2
5/20/1996,31.4,24.6,29.4,81,VRB,2,ENE,10,2.4,7.2
5/21/1996,30.7,24.4,29.3,80,SSW,9,WSW,19,3.3,2.5
5/22/1996,31.2,25.8,28.8,78,SW,10,W,21,0,10.3
5/23/1996,31.6,26,29.2,78,SSW,11,SW,16,0,9.7
5/24/1996,31.5,25.2,28.9,77,SSW,9,SSW,14,0,7.9
5/25/1996,31.5,25.5,28.8,76,VRB,4,SW,9,0,10.9
5/26/1996,31,26.2,27.7,76,SW,5,WSW,7,0,11.1
5/27/1996,30.8,25.4,29.2,76,SW,6,SW,10,0,10.8
5/28/1996,30.8,25.2,27.9,78,SW,5,SW,10,0,11.1
5/29/1996,31.2,24,26.3,86,W,6,W,21,18,3.6
5/30/1996,31.1,25.4,26.8,80,SW,7,SW,9,0,8.4
5/31/1996,31.4,24.4,28.6,86,VRB,5,NW,16,26,5.2
6/1/1996,30,24.3,28.2,91,VRB,5,NW,18,42.1,0
6/2/1996,30,23.4,29.2,88,W,7,W,20,39.4,1.6
6/3/1996,30.7,23.3,28.8,84,WSW,10,NW,20,11,10
6/4/1996,31.2,23.8,28.9,87,VRB,3,NW,16,18.4,6.3
6/5/1996,30.8,26.2,29.6,84,WNW,9,W,18,0,8.7
6/6/1996,30.2,25.4,28.8,80,SW,11,SW,25,0.3,0
6/7/1996,31.6,26.4,28.3,80,VRB,5,W,10,0,7.5
6/8/1996,31.4,26.2,27.6,80,W,11,W,15,0,10.5
6/9/1996,31,25.2,28.4,83,S,8,SSW,14,0,10.8
6/10/1996,31.4,24.8,28.1,83,SE,6,SE,15,0,8
6/11/1996,29.4,23.4,28.7,88,VRB,6,ESE,9,12.2,1.3
6/12/1996,30.2,25.6,28.4,83,SW,8,SW,14,0.4,4.1
6/13/1996,29.8,24,28.1,84,SSW,8,S,19,6,1.3
6/14/1996,30.4,25.8,28.6,79,SW,9,SW,14,0,7.8
6/15/1996,30.4,23.8,28.3,84,WSW,5,SW,11,0,10
6/16/1996,30.3,24,28.7,83,VRB,2,SW,7,0,10.2
6/17/1996,30.5,26.2,29.2,80,S,9,S,24,0,9.6
6/18/1996,30.8,24.6,29.3,83,SSE,7,S,18,0,9.8
6/19/1996,31.2,25.4,29.8,83,SE,6,ESE,10,0,11.2
6/20/1996,31.2,25.3,29.5,82,SE,9,SE,13,0,6.7
6/21/1996,31.5,26.8,29.5,83,E,6,E,12,0,9.4
6/22/1996,31.7,26.2,28.5,81,E,5,E,11,1,9.6
6/23/1996,31.7,25.6,29.6,79,VRB,4,NE,15,0,9
6/24/1996,31.6,23.4,29.3,81,E,5,NE,11,0,11.2
6/25/1996,30.7,24.6,28.4,83,VRB,3,NW,22,0,10
6/26/1996,32.2,24.2,28,80,VRB,1,CALM,4,0,6.6
6/27/1996,32,25.3,26.8,77,VRB,1,SW,10,1,8.2
6/28/1996,30.4,25,26.4,85,SSW,6,NNE,12,0,0.8
6/29/1996,31.2,23.5,28,82,SW,7,S,18,0,4.8
6/30/1996,28.6,21.8,26.9,89,WSW,8,WSW,31,49.7,0
7/1/1996,28.6,22.4,26.9,87,NW,8,SW,12,3.5,0
7/2/1996,31.2,23.6,27.6,89,VRB,5,NW,12,0.7,1.5
7/3/1996,29,23.4,27.9,90,SW,7,SW,19,4.5,0
7/4/1996,29.5,24.2,27.6,88,W,5,W,14,0.6,0
7/5/1996,30.2,23.8,26.2,89,VRB,4,WSW,10,0.2,6.1
7/6/1996,30.5,25.4,26.6,89,VRB,4,S,14,0.3,10.5
7/7/1996,30.6,22.2,28.2,89,S,6,NW,19,13.1,9.6
7/8/1996,29.6,22.8,28.2,85,NW,9,NNE,26,7.6,0.2
7/9/1996,27.7,22,26.9,82,W,11,W,26,23.2,0
7/10/1996,30,24,26.9,80,S,10,WSW,16,2,9.2
7/11/1996,30.2,22,27.5,78,SW,8,N,15,10,8
7/12/1996,30,22.8,28.4,86,VRB,5,W,14,4.8,2
7/13/1996,29,22.3,24.6,84,S,7,SSW,17,1.8,0
7/14/1996,30.4,23.6,27.1,85,S,5,SW,13,6,4.4
7/15/1996,30.4,21.8,27.8,80,SE,11,SW,19,42.6,8.1
7/16/1996,28.8,21.6,28.3,94,NNE,7,W,19,30.2,0
7/17/1996,29.8,23.6,27.9,85,S,8,S,20,0,5.9
7/18/1996,30.3,23.8,27.2,80,S,8,S,14,0,8.9
7/19/1996,30.2,25.8,28.4,82,S,8,S,14,0,9
7/20/1996,30,25.4,28.6,83,S,10,SSE,18,0,6.6
7/21/1996,29.4,24.4,27.8,88,SSE,9,S,19,7.2,0.2
7/22/1996,30.6,26,28.3,81,S,9,SE,15,0,8.5
7/23/1996,30.4,24.5,28,84,S,6,S,10,0,11.3
7/24/1996,30.4,24.4,28.8,85,VRB,3,ENE,17,5.8,4.8
7/25/1996,30.8,23.4,28.6,83,VRB,2,SSW,29,8.5,9.3
7/26/1996,30.2,25.6,27.8,84,SE,5,E,9,0,0.7
7/27/1996,31.2,26.4,28.5,81,SE,11,E,16,0,9
7/28/1996,30.8,25.4,28.2,82,SE,11,S,18,1.4,2.2
7/29/1996,29.8,24,28.4,82,SE,10,N,19,9.9,0
7/30/1996,30.6,25.5,28.2,82,SE,10,SE,14,0,6
7/31/1996,30.4,25.8,27.3,81,SSE,7,SSE,12,0,1.8
8/1/1996,30.6,25.2,27.1,83,SSE,9,SE,15,0,9.1
8/2/1996,30.4,22.8,28.3,84,SE,9,NE,24,37.1,7.7
8/3/1996,30,23.4,28.3,90,SSE,9,WSW,34,23.4,4.7
8/4/1996,29.6,24.2,27.7,83,SE,8,SE,16,0,0.6
8/5/1996,31,26,27.2,82,SSE,8,SE,14,0,7.1
8/6/1996,30.6,26,27.3,81,S,9,SE,14,0,9.3
8/7/1996,30.2,23.6,28.2,86,S,9,SE,21,2.1,5
8/8/1996,30.4,23.6,28.1,86,S,10,SE,25,1.1,2.9
8/9/1996,30.4,24.6,27.2,81,SSW,10,SSW,20,0,0.6
8/10/1996,30.2,25.8,27.3,78,SSW,10,S,20,0,10.2
8/11/1996,30.6,22.2,26.8,85,S,9,N,22,49.9,9.2
8/12/1996,30.2,22.6,26,84,WSW,10,W,20,11.8,2.8
8/13/1996,30,23.4,27.1,87,VRB,6,W,13,2.4,8.2
8/14/1996,29.8,23.6,27.6,87,VRB,3,NE,13,2.4,6.4
8/15/1996,28.8,22.7,27.4,91,VRB,4,N,21,41.1,1.2
8/16/1996,30.6,22.6,27.1,83,NW,6,N,20,6.4,2.2
8/17/1996,30.6,22.6,28,85,NW,7,W,23,34.2,4.6
8/18/1996,29.4,24.6,27.6,87,W,9,SW,20,0,0.9
8/19/1996,29.2,24,24.9,86,NW,8,WSW,12,5.4,1.2
8/20/1996,30,24.8,27.9,83,SSW,7,SSW,11,0,9.4
8/21/1996,30.4,22.5,28.1,80,VRB,3,NW,21,33.4,6.9
8/22/1996,28.8,21.5,28.4,93,VRB,4,NW,25,39.9,0
8/23/1996,30,23.8,28.1,84,SSW,7,S,12,0.2,6.6
8/24/1996,30.6,24,28.2,84,S,7,S,12,0,10.7
8/25/1996,30.5,23.6,27.3,83,VRB,4,SSW,7,0,11.1
8/26/1996,30.6,21.4,25.2,83,VRB,4,E,17,2,10.5
8/27/1996,30.4,24.9,28.2,83,W,6,WNW,6,0.2,2.6
8/28/1996,29.6,23.2,28.4,86,W,7,NW,17,3.6,0.8
8/29/1996,27.4,22.1,28.2,89,W,11,SW,22,22.7,0
8/30/1996,30.4,25.6,28,76,WSW,8,WSW,8,0,7.1
8/31/1996,30.5,23.4,28.3,80,SSW,7,W,22,6.3,10.5
9/1/1996,29.8,25.6,28.6,83,SW,7,SW,12,0,8.6
9/2/1996,30.2,24.3,28.4,81,SW,8,WSW,17,0,9.6
9/3/1996,30.4,25.6,28.8,77,SW,11,SW,21,0,10.5
9/4/1996,30.5,22.6,28.6,76,SW,13,W,23,2.6,10.3
9/5/1996,30.2,26.1,28.7,74,SW,12,SW,18,0,10.6
9/6/1996,30.4,26,29,77,SW,10,SW,17,0,11
9/7/1996,30.4,26.2,27.6,75,SW,12,SW,18,0,10.8
9/8/1996,30.5,25.8,26.2,79,W,12,W,22,0,7.2
9/9/1996,30.5,25.4,28.1,81,W,9,WSW,15,0,10.6
9/10/1996,30.6,23.5,25.9,86,WSW,6,WNW,18,25.4,7.2
9/11/1996,30,22,26.6,89,SW,8,NW,20,24.6,1.9
9/12/1996,30.2,21.4,27.9,83,S,11,W,27,40,9.6
9/13/1996,29.2,20.2,28.2,85,S,9,W,27,20.6,1.5
9/14/1996,29.4,22.7,28,83,S,10,SW,25,17.3,3.5
9/15/1996,30,25.4,28.4,83,S,10,S,17,0,6.8
9/16/1996,30.2,24.6,26.9,84,SSE,9,SSE,12,0,9
9/17/1996,30.5,24.8,26.7,87,SSE,8,SSE,16,0,9
9/18/1996,30.6,25.7,27.8,86,S,7,SSE,13,0,8.4
9/19/1996,30,22.3,28.4,90,SW,6,NW,23,0,1.5
9/20/1996,29,24.2,26.7,92,S,8,SSW,24,2,5.2
9/21/1996,30.2,24.4,25.2,90,VRB,4,SW,12,0,0
9/22/1996,30.5,22.8,27.2,87,VRB,4,WNW,12,2.7,9
9/23/1996,29,22.6,27.8,91,SW,11,W,35,6.4,3.2
9/24/1996,27.8,21.9,27.7,91,W,11,S,14,10.7,0
9/25/1996,29.4,25.4,26.9,79,S,6,SW,19,0,2.2
9/26/1996,29.6,25.4,28.4,80,SSW,10,SSW,18,1,4.5
9/27/1996,29.8,25.3,28.9,78,SSW,12,SW,17,0,4.1
9/28/1996,30.1,25.6,27.9,79,SW,12,NW,19,0,9.6
9/29/1996,30.3,25.4,26,77,W,11,NW,15,0,3.2
9/30/1996,30.6,26.4,27.1,77,W,8,W,25,0,10.5
10/1/1996,31,22.4,28.2,79,WNW,8,W,25,3.4,10
10/2/1996,28.4,22.4,27.9,86,W,13,WNW,30,32.1,0
10/3/1996,29,24.8,27.6,87,S,10,SW,20,0,0.8
10/4/1996,30.4,24.9,25.1,83,SSW,11,SSW,17,4.2,4.4
10/5/1996,30.2,25,27.6,80,SW,7,SW,12,0,10
10/6/1996,30.2,22.4,26,83,W,7,W,28,31.5,4.4
10/7/1996,28.1,21,27.3,90,W,9,NW,24,27.9,0
10/8/1996,30.2,22.6,27.2,82,WNW,8,NNE,23,5.1,8.3
10/9/1996,30.4,22,27.1,87,WNW,7,W,21,5,1.1
10/10/1996,30,23.8,27.2,75,WNW,9,ENE,24,0.4,1.8
10/11/1996,29,22.8,27.7,81,W,16,W,38,13,3.6
10/12/1996,30,23.6,27.7,87,W,17,W,37,25.6,6.2
10/13/1996,29.8,23.8,28.1,82,WSW,12,WSW,24,0.1,5.2
10/14/1996,29.6,25.4,27.9,78,WSW,15,W,21,0,3
10/15/1996,29.5,25.2,27.9,76,WSW,13,WSW,18,0,4.3
10/16/1996,30,25.4,28.6,79,WSW,11,WSW,13,0,11.3
10/17/1996,30.1,24.8,26.7,80,SW,10,WSW,13,0,7.8
10/18/1996,30,22.8,26.3,81,SW,11,WSW,17,0,3.2
10/19/1996,30.2,24,28,78,W,10,WNW,18,3.8,10.7
10/20/1996,29.6,21.6,28,91,WNW,10,N,26,51.8,6.8
10/21/1996,28,22,28.4,86,W,16,W,29,0.3,0
10/22/1996,31.2,22.2,29.2,80,WSW,16,W,37,3.2,9.8
10/23/1996,30.2,25.4,27.6,77,WSW,12,W,19,0,9.5
10/24/1996,30.2,25.6,27.4,77,WNW,9,NW,17,0,11.3
10/25/1996,30.6,24.4,28.8,79,WNW,9,NW,27,0,11.4
10/26/1996,30.2,22.4,28.7,85,WNW,10,NW,34,8.8,9.3
10/27/1996,29.8,23.4,28.6,85,W,12,WNW,28,9.4,6.5
10/28/1996,30.5,26,28.5,81,WNW,12,NW,20,0,11.2
10/29/1996,30.6,25,28.1,81,WNW,8,WNW,21,0,11.1
10/30/1996,30.7,25.2,28.3,79,NW,7,NNW,14,0.7,11.2
10/31/1996,30.6,25.5,28.3,78,NW,6,NW,12,0,10.5
11/1/1996,30.9,21.4,28.1,85,VRB,4,NNW,16,12.9,10.9
11/2/1996,30.8,23,28.5,79,W,7,W,19,7.4,11.7
11/3/1996,30,25.6,27.8,80,W,9,NW,18,0.3,10.2
11/4/1996,30.4,25.8,25.8,80,W,9,W,18,0,11.3
11/5/1996,30.2,22.1,26.6,78,WNW,10,W,25,2.7,11.6
11/6/1996,30.2,20,26.9,82,WNW,9,W,33,20.1,11.2
11/7/1996,29.8,22,26.7,89,WNW,11,W,32,14.6,4.7
11/8/1996,29.6,21.4,28.1,85,WNW,8,WSW,31,17.1,3.4
11/9/1996,29.8,22.1,27.8,81,WNW,5,SW,21,31,9.3
11/10/1996,29.6,23.2,27.5,84,W,7,WSW,22,0,6.8
11/11/1996,29.9,25,27.9,77,W,7,NNW,11,0,10.8
11/12/1996,30,23.1,27.4,83,W,11,WNW,21,3,10.8
11/13/1996,30,23,28,84,W,9,WSW,22,14.3,8.9
11/14/1996,30.2,24.4,28.2,84,W,8,W,13,1.4,10.2
11/15/1996,29.5,24.8,28.2,84,WNW,8,W,17,0,9.2
11/16/1996,30.4,24.2,28.4,79,WNW,6,WNW,13,0,11.4
11/17/1996,30.4,24.5,28.6,80,VRB,5,WNW,13,0,11.1
11/18/1996,30.6,23.6,27.5,81,VRB,4,W,8,0,11.5
11/19/1996,30.6,24.6,28.1,81,VRB,5,WSW,15,0,10.8
11/20/1996,31.2,24.4,27.1,81,SSW,7,SSW,12,0,9.7
11/21/1996,30.5,22,27.6,86,VRB,2,NE,11,0,4.2
11/22/1996,31,23,28.8,83,VRB,3,W,8,6.3,11.4
11/23/1996,30.6,22,26.4,87,VRB,3,SW,10,33.7,7.8
11/24/1996,31,23.4,25.2,84,VRB,3,S,10,1.3,10.5
11/25/1996,31,23,28,82,VRB,4,W,12,11,10
11/26/1996,30.5,23.4,28.5,88,W,8,W,27,2.4,0
11/27/1996,28.6,21.4,25.3,95,W,9,W,28,63.2,0
11/28/1996,30.4,25.1,27.8,84,WNW,9,NW,16,0,10.5
11/29/1996,30.6,22.4,28.1,83,WNW,9,NNW,24,12.9,9.2
11/30/1996,28.4,21.6,28.6,91,WNW,16,WNW,37,39.6,0
12/1/1996,29.4,24.4,28.4,81,WNW,8,N,18,0,0
12/2/1996,30.4,24.8,27.8,80,WNW,7,WNW,13,0,10.7
12/3/1996,30.4,25,27.3,81,WSW,8,WSW,18,0,11.6
12/4/1996,30.4,24.8,27.5,82,W,11,W,16,0,9.8
12/5/1996,30.1,23.4,27.5,85,W,9,WNW,24,0,4.4
12/6/1996,30.2,23.4,27.7,82,WNW,11,W,24,0,4.5
12/7/1996,29.8,23.8,27.9,84,W,13,W,22,2.3,5.4
12/8/1996,30.2,25.5,27.8,83,W,9,W,21,25.5,9.1
12/9/1996,29.8,24.6,26.5,80,WNW,8,WNW,15,0,9.6
12/10/1996,30,23.6,28.3,76,WNW,11,WNW,23,0,10.8
12/11/1996,29.8,23.4,27.9,83,WNW,12,WNW,22,0,10.7
