Timestamp,max_temp_degC,min_temp_degC,mean_temp_degC,mean_humidity_percent,mean_wind_direction_compass,mean_wind_speed_kts,max_wind_direction_compass,max_wind_speed_kts,rainfall_mm
11/10/1997,30.7,26.9,29.3,75,SE,11,ESE,17,0
11/11/1997,30.8,26.7,29.2,73,SE,9,E,14,0
11/12/1997,31.2,26.8,29.3,73,SE,10,SE,15,0
11/13/1997,31.3,26.5,29.2,71,SE,8,E,14,0
11/14/1997,31.6,27,29.3,72,VRB,6,ENE,13,0
11/15/1997,31.4,26.4,29.7,73,VRB,7,NE,17,0
11/16/1997,30.4,26.7,29.1,70,SE,9,E,16,0
11/17/1997,31.4,26.3,29,79,SE,7,SSE,10,6.3
11/18/1997,31.4,25.6,29.5,80,ESE,6,ESE,10,8.3
11/19/1997,31.3,27,29.4,79,VRB,3,ESE,8,2.7
11/20/1997,31.3,27.2,29.5,77,ESE,9,ESE,12,0
11/21/1997,31.2,27.3,29.6,77,ESE,9,ESE,14,0
11/22/1997,31.4,27,29.5,77,SE,11,SE,16,0
11/23/1997,30.8,24.8,29,79,SE,8,SE,14,13.8
11/24/1997,31,26,28.9,80,VRB,5,SE,10,3
11/25/1997,31,26.8,29.5,76,VRB,5,SE,10,0
11/26/1997,30.7,24.6,29.2,75,SE,10,SE,13,4.9
11/27/1997,30.5,27.1,28.8,80,SE,8,SE,10,0
11/28/1997,31.5,26.8,29.6,76,ESE,8,E,12,0
11/29/1997,31,24.4,28.9,77,E,8,E,15,17.1
11/30/1997,30.7,27.2,29.3,77,SE,11,ENE,18,0
12/1/1997,30.9,25.6,29.4,77,ESE,10,ESE,17,5.6
12/2/1997,30.4,24.5,28.3,81,SE,6,SE,15,12.3
12/3/1997,28.6,23.5,26.8,86,S,13,SE,20,9
12/4/1997,29.4,26.5,27.4,84,VRB,5,SE,12,0
12/5/1997,30.6,26.8,28.7,78,SE,11,SE,17,0
12/6/1997,30.5,26.4,29,75,SE,10,SE,14,0
12/7/1997,30.4,26.6,29,75,VRB,6,SE,10,0
12/8/1997,30.6,26.9,29.1,76,VRB,5,SE,8,0
12/9/1997,30.8,24.1,29.4,77,VRB,5,SE,9,2.4
12/10/1997,31.4,25.1,29.7,78,VRB,4,ESE,8,4.8
12/11/1997,31.5,25.9,29.5,80,VRB,2,NE,8,1.2
12/12/1997,30.6,26.6,29.6,75,VRB,4,SE,8,0
12/13/1997,30.9,24.7,29.3,81,VRB,4,ESE,8,7
12/14/1997,31.1,26.8,29.3,80,VRB,5,ESE,12,0
12/15/1997,31.8,25.5,29.8,77,VRB,4,CALM,6,8
12/16/1997,31.1,26.6,29.4,79,VRB,6,SSE,12,1.2
12/17/1997,31.4,25.9,29.3,81,S,10,S,15,0.1
12/18/1997,30,24.2,28.5,82,VRB,4,S,7,1.4
12/19/1997,29.6,25.2,27.1,88,VRB,3,NNW,9,6.6
12/20/1997,30.4,26.6,28.2,82,VRB,6,SE,15,1.2
12/21/1997,30.8,25,29.3,77,S,9,S,13,0
12/22/1997,29.6,23,27.1,85,CALM,0,CALM,3,6.9
12/23/1997,31,23.8,28.8,78,CALM,0,CALM,5,23.7
12/24/1997,30.4,25.6,28.2,82,VRB,3,SE,8,1.1
12/25/1997,28.9,24.1,26.6,87,SW,8,SSW,13,36
12/26/1997,27.6,23.7,25.7,93,VRB,4,SE,15,56.8
12/27/1997,29.4,24.6,26.3,87,VRB,4,N,7,1.4
12/28/1997,30.7,23.4,29,78,CALM,0,CALM,6,83.7
12/29/1997,29.4,23.2,25.9,90,VRB,2,S,8,12.2
12/30/1997,30.3,25.6,28.4,78,VRB,6,CALM,6,0
12/31/1997,30.4,24.6,28.6,81,VRB,5,CALM,7,7.9
1/1/1998,30,23.7,28.2,83,VRB,4,S,10,6.6
1/2/1998,31,23.4,29,78,CALM,0,CALM,5,0
1/3/1998,30.4,24.2,28,82,VRB,4,NNW,8,1.1
1/4/1998,30.9,26.7,28.7,82,VRB,3,CALM,6,0
1/5/1998,31.1,26,29.7,76,ESE,8,SE,14,1.9
1/6/1998,31.2,27.5,29.7,79,E,9,E,12,0
1/7/1998,31.6,25.8,29.9,75,ESE,8,ESE,11,0.1
1/8/1998,31,26,29.2,79,VRB,5,ESE,8,0.6
1/9/1998,31.4,25.7,28.9,81,SE,7,SE,15,10.9
1/10/1998,31.4,24.7,29.7,78,VRB,5,SE,8,3
1/11/1998,28.9,24.9,27,86,VRB,5,ENE,11,18.5
1/12/1998,28.9,24.6,26.8,90,S,8,S,13,20.2
1/13/1998,27.8,24.6,26.7,89,VRB,2,CALM,5,5.6
1/14/1998,30.5,23.5,25.8,93,VRB,4,SW,15,153.4
1/15/1998,30.4,24,28.2,84,VRB,4,NW,10,0
1/16/1998,31.2,24.8,29.6,78,VRB,2,CALM,5,5.7
1/17/1998,31.3,24.1,29.2,80,CALM,0,CALM,5,7.3
1/18/1998,30.9,24.1,28.7,81,VRB,2,S,11,0.1
1/19/1998,30.6,26,27.3,84,VRB,7,E,12,8.6
1/20/1998,31.4,26.9,29.3,80,VRB,4,ENE,8,0
1/21/1998,31.5,26,29.8,76,ENE,6,E,10,0
1/22/1998,31.4,27,28.7,83,VRB,3,E,9,0.7
1/23/1998,31.5,27.4,29.7,78,VRB,5,E,10,0
1/24/1998,31.6,27.2,30.1,78,VRB,3,E,8,0
1/25/1998,31.5,27.5,29.9,76,E,10,E,12,0
1/26/1998,31.7,26,29.8,78,E,8,E,14,3.6
1/27/1998,31.6,25,29.8,79,E,8,E,13,16.4
1/28/1998,31.7,25.5,28.9,82,E,8,E,14,17.6
1/29/1998,31.4,27.2,30,78,E,10,E,16,0
1/30/1998,31.6,27.8,30.1,79,E,10,ESE,14,0
1/31/1998,32.2,28,30.4,79,ENE,10,ENE,14,0
2/1/1998,32.1,27.4,30.5,77,ENE,10,ENE,16,2.8
2/2/1998,32.1,27,30.2,79,VRB,6,ENE,10,0
2/3/1998,32.2,27.6,30.3,78,VRB,7,ENE,12,0
2/4/1998,32,26.7,30,79,VRB,6,NNE,15,1.2
2/5/1998,31.6,27.4,29.6,80,VRB,6,NNE,15,0
2/6/1998,32.2,27.2,30.4,78,VRB,4,NE,8,0
2/7/1998,32.1,27.4,29.5,80,VRB,4,NE,8,1.9
2/8/1998,32.1,27.8,30.4,77,ENE,8,ENE,12,0
2/9/1998,32.1,27.8,30.1,80,VRB,6,ENE,13,0.3
2/10/1998,32.4,27.7,30.2,78,ENE,8,ENE,16,0
2/11/1998,31.7,27.2,29.9,77,ENE,9,ENE,11,0
2/12/1998,32.7,25.3,29.4,83,E,7,ESE,14,10.3
2/13/1998,32.2,26.7,30,80,VRB,5,ESE,11,0.5
2/14/1998,31.8,27.4,29.9,80,VRB,4,E,10,0
2/15/1998,31.8,27,30,76,NNE,8,NNE,14,0
2/16/1998,31,25.3,29.2,77,NE,6,NE,12,2
2/17/1998,30.4,24,27,87,CALM,0,S,20,33.6
2/18/1998,30.6,25.5,29.3,76,N,8,N,14,0
2/19/1998,30.7,25,29,72,N,6,N,9,0
2/20/1998,30.9,25.6,29.2,72,VRB,5,N,10,0
2/21/1998,30.8,26.5,29.1,73,VRB,7,NNE,11,0
2/22/1998,30.6,25.5,29,74,VRB,7,NNE,13,0
2/23/1998,31,24.2,29.2,73,VRB,5,NNE,12,0
2/24/1998,31,26.5,29.4,70,VRB,6,NNE,9,0
2/25/1998,31.3,27.6,29.4,73,VRB,4,NNE,8,0
2/26/1998,32,27.4,30.2,73,VRB,5,ENE,10,0
2/27/1998,32.1,27.2,30.4,74,VRB,5,ESE,8,0
2/28/1998,31.6,26.4,29.8,75,VRB,4,NNE,10,0
3/1/1998,31.3,24.7,29,79,N,8,N,14,4.3
3/2/1998,31.5,23.8,28.8,82,VRB,5,NNE,11,0
3/3/1998,31.6,27,29.9,74,VRB,5,NE,14,0
3/4/1998,32,27.3,30.2,64,ENE,6,ENE,13,0
3/5/1998,31.8,25.7,29.9,74,VRB,4,N,8,0
3/6/1998,31.7,27.7,30.1,75,VRB,5,NE,10,0
3/7/1998,32.2,27.4,30.5,74,VRB,5,N,14,0
3/8/1998,32.4,26.2,30.5,72,VRB,2,CALM,4,0
3/9/1998,32,26,29.9,74,NNE,6,NNE,12,0
3/10/1998,31.8,25.6,29.9,74,VRB,4,NE,13,0
3/11/1998,31.5,24.6,29.7,75,N,6,N,13,0
3/12/1998,31.7,23.6,29.9,74,N,6,NNW,14,0
3/13/1998,31.6,26.9,28.9,79,VRB,4,N,12,0
3/14/1998,31.9,27,30.1,75,N,7,NE,15,0
3/15/1998,32,27,30.4,74,NNE,7,NE,15,0
3/16/1998,32.1,27.2,30.1,75,VRB,6,ESE,17,0
3/17/1998,33.4,27.8,31,76,VRB,5,E,14,0
3/18/1998,32.8,25.4,29.6,83,VRB,4,SE,20,13.2
3/19/1998,31.3,27.7,29.4,83,VRB,6,WSW,20,0
3/20/1998,32.4,25.4,29.8,79,VRB,5,SSW,24,11
3/21/1998,31.2,24.3,28.1,85,CALM,0,N,22,39
3/22/1998,29.7,22.5,28.6,92,CALM,0,SSE,27,8.5
3/23/1998,31.2,23,28.6,79,CALM,0,SSW,10,0
3/24/1998,32,23.7,29.3,76,CALM,0,CALM,4,0
3/25/1998,31.9,24.2,29.6,80,VRB,2,CALM,6,0
3/26/1998,32.6,26.6,30.1,81,CALM,0,CALM,7,0
3/27/1998,33,26.8,31,77,VRB,4,E,14,0.4
3/28/1998,31.6,24.4,28.5,84,VRB,5,S,16,23.3
3/29/1998,30.2,24.5,28.7,85,NE,5,N,17,0
3/30/1998,31.9,24.5,29.8,80,VRB,3,S,9,26
3/31/1998,30.4,25.1,27.3,86,VRB,7,E,22,6.8
4/1/1998,32.3,24.6,30.2,79,VRB,4,SE,9,0
4/2/1998,31.8,25.4,29.6,79,CALM,0,NW,7,0
4/3/1998,32.3,26,30.1,78,VRB,3,NW,8,0
4/4/1998,32.3,25,30.5,79,VRB,5,NNE,12,0
4/5/1998,32.6,26,30.4,80,VRB,2,CALM,7,4.9
4/6/1998,31.4,24.8,28.3,85,CALM,0,SE,20,46.8
4/7/1998,29.6,25,26.6,88,VRB,6,WSW,18,2.3
4/8/1998,31.9,26,30.2,77,VRB,4,NW,8,0
4/9/1998,32.1,25.9,30.7,77,N,7,N,13,0
4/10/1998,32.5,28.3,30.7,78,VRB,3,NE,8,0
4/11/1998,33,25.8,31.1,77,VRB,4,ENE,10,0
4/12/1998,33,25.4,31.1,77,CALM,0,CALM,3,0
4/13/1998,32.8,26.3,30.5,78,CALM,0,CALM,0,0
4/14/1998,32.8,26,30.6,78,CALM,0,CALM,5,5
4/15/1998,32.5,25.6,30,79,VRB,4,SW,15,0
4/16/1998,32.7,26,30.7,78,VRB,4,SW,15,0
4/17/1998,31.9,27,30,79,VRB,5,NW,20,0
4/18/1998,32.8,26,30.5,79,NNW,7,N,15,0.2
4/19/1998,30.5,27.4,29.4,81,W,10,WNW,23,0
4/20/1998,32.8,25,31.1,76,VRB,5,N,8,0
4/21/1998,33,26.6,31,75,VRB,3,WSW,8,0
4/22/1998,32.6,24.6,30.9,74,VRB,5,SW,10,0
4/23/1998,33,25,30.9,74,CALM,0,W,7,0
4/24/1998,33,25.4,30.7,75,CALM,0,NNW,8,0
4/25/1998,33.4,25.7,31.1,72,VRB,2,CALM,5,0
4/26/1998,33.5,25.2,31.3,72,VRB,2,CALM,7,0
4/27/1998,33.8,24.2,31.4,71,CALM,0,S,20,45.2
4/28/1998,32.6,25,27.8,82,SE,6,SE,15,1.9
4/29/1998,32.6,26.7,30.3,76,VRB,3,CALM,7,0
4/30/1998,33.4,25.8,31.1,75,CALM,0,CALM,4,0
5/1/1998,33.2,25.7,31.3,76,VRB,2,W,8,0
5/2/1998,33.5,25.9,31.6,73,VRB,3,NNW,9,0
5/3/1998,32.8,27.2,30.9,74,VRB,2,CALM,5,0
5/4/1998,32.6,26.6,30.9,78,S,6,S,8,0
5/5/1998,33.5,26,31.1,76,CALM,0,CALM,5,3.2
5/6/1998,34,25.5,30.5,81,CALM,0,SW,12,1.5
5/7/1998,33,26.4,30.6,79,VRB,3,SW,8,16.2
5/8/1998,32,26,29.8,83,W,8,WSW,15,8.7
5/9/1998,32,27,30.2,81,NW,10,NW,15,1.5
5/10/1998,32,24.4,29.4,84,WNW,9,NW,45,78
5/11/1998,30.4,24.4,28.2,88,WNW,22,WNW,45,63.5
5/12/1998,30,25.8,27.6,87,WNW,15,WNW,40,14.7
5/13/1998,29.8,24.6,27.7,89,NW,14,W,50,44.9
5/14/1998,31.6,25,27.7,79,WNW,23,WNW,44,8.5
5/15/1998,30.4,24.4,27.9,84,WNW,16,NW,30,19
5/16/1998,32.8,27,30.9,79,WNW,16,WNW,35,0.7
5/17/1998,32,24.8,29.2,82,W,15,WNW,25,11.4
5/18/1998,32.4,25.5,30.7,79,W,13,NW,28,25.6
5/19/1998,31.6,26.6,29,85,W,11,WNW,28,4.5
5/20/1998,32.7,27.1,31.2,79,WNW,13,WNW,28,0.1
5/21/1998,32.8,25.4,29.8,80,WNW,7,NNW,29,9.1
5/22/1998,32.6,25.6,29.5,83,NW,13,NW,30,6.6
5/23/1998,32.5,28.2,31.2,76,WNW,12,W,21,0
5/24/1998,32.8,25.6,31.1,77,WNW,11,WNW,20,18.6
5/25/1998,30.7,25.7,28.3,86,SW,10,W,30,9.4
5/26/1998,30,24.5,27.4,87,SW,11,SW,28,41.4
5/27/1998,31.7,25.1,30,76,SW,9,SSW,17,4.8
5/28/1998,31.6,27.5,30.1,78,WSW,6,W,22,0
5/29/1998,32.6,28,30.8,75,WNW,8,W,20,0
5/30/1998,32.5,26.3,30.6,76,WNW,11,NNW,35,8.7
5/31/1998,32.6,25.1,30.9,74,WNW,12,NNW,36,17.4
6/1/1998,30.6,25.4,27.8,87,W,16,W,38,12.6
6/2/1998,32,27,30.5,76,SW,13,W,24,2.9
6/3/1998,32,28,30.2,76,SW,11,W,20,0
6/4/1998,31.9,28.1,30.8,76,WSW,10,W,17,0
6/5/1998,32.3,28.1,30.8,74,WSW,8,WSW,18,0
6/6/1998,32.2,26.8,30.4,75,SW,8,SSW,20,0.1
6/7/1998,32.4,24,30.4,76,VRB,4,WNW,19,29.4
6/8/1998,31.7,27.6,30,77,SW,8,SW,18,0
6/9/1998,32.4,24.5,30.9,76,VRB,4,W,10,0
6/10/1998,32.5,26.2,30.9,76,VRB,4,W,13,0
6/11/1998,32.3,28,30.7,73,W,7,W,14,0
6/12/1998,32.7,28.3,30.5,70,W,8,W,20,0
6/13/1998,32.4,23.4,30.7,74,NW,10,N,34,33.1
6/14/1998,32,26.8,29.6,77,W,9,WSW,25,2.9
6/15/1998,30.4,24.5,28.9,82,WSW,11,NNW,28,18.1
6/16/1998,30.4,25.2,28.2,82,VRB,4,N,29,1.3
6/17/1998,31.6,27.8,30,77,VRB,5,WSW,9,0
6/18/1998,31.8,27.3,30.4,73,SW,7,SW,16,1
6/19/1998,31.8,24,30.1,73,SSW,7,SSW,15,0
6/20/1998,31.9,23.8,29.3,75,VRB,3,S,10,11.2
6/21/1998,31.9,27.5,29.1,77,SW,5,SW,17,0
6/22/1998,31.4,26.6,30,74,SW,9,WSW,20,1
6/23/1998,31.3,27.3,30,70,SSW,13,SSW,20,0
6/24/1998,31.4,27.3,30.1,69,S,11,S,18,0
6/25/1998,31.3,27.6,29.8,70,SSW,8,SSW,18,0
6/26/1998,30.9,27.6,29.7,74,SSW,9,S,20,0
6/27/1998,31.6,24.8,29.3,77,S,9,SW,26,19.9
6/28/1998,30.5,27.4,29.2,73,SSW,8,SSW,17,0
6/29/1998,31.6,26.4,30.1,72,SSE,7,SSE,16,0
6/30/1998,32.5,25.4,30.8,74,VRB,2,W,18,2.4
7/1/1998,31.4,25.5,28.1,84,W,8,W,20,13.2
7/2/1998,30.1,25,28.7,83,SSW,8,NW,18,6.2
7/3/1998,31.4,25.7,29.8,75,SW,8,SW,14,0
7/4/1998,31.4,24,29.4,75,CALM,0,SW,8,0
7/5/1998,32.1,24,30.1,76,VRB,3,CALM,8,0
7/6/1998,32,23.1,29.7,75,VRB,2,CALM,7,0
7/7/1998,32.2,23.6,29.2,77,CALM,0,CALM,6,0
7/8/1998,32.3,24.5,29.4,74,CALM,0,CALM,6,0
7/9/1998,31.4,24.7,29.5,77,NNW,8,NNE,21,4.6
7/10/1998,31.2,24.8,27.8,84,WNW,8,WNW,32,1.4
7/11/1998,31.6,25.5,29.4,79,NNW,9,W,16,6.9
7/12/1998,30.8,24,27.3,86,NW,14,N,55,9.1
7/13/1998,31,23.4,29.8,79,VRB,6,N,45,33.3
7/14/1998,31.3,25.2,29.6,80,NNW,10,NNW,19,1
7/15/1998,31,25.3,28.5,78,VRB,7,NNW,27,3.2
7/16/1998,29.5,23.3,26.7,87,VRB,7,ENE,30,35
7/17/1998,30.6,22.3,27.1,83,NW,15,NNW,35,21.8
7/18/1998,30.7,22.7,28.7,80,WNW,7,W,25,10.9
7/19/1998,30.5,22.6,28.1,80,VRB,4,NW,25,0
7/20/1998,31,23.5,28.5,77,VRB,4,W,10,6.6
7/21/1998,31.1,25.5,28.9,76,VRB,3,SW,10,0
7/22/1998,31.6,26.6,29.5,74,W,5,SW,16,0
7/23/1998,31.7,23,29.7,74,W,9,N,38,7.8
7/24/1998,31,26.4,29,77,W,7,SW,16,0
7/25/1998,31.7,25.3,29.7,75,WNW,7,NW,21,0.3
7/26/1998,31.4,26.4,29.8,75,WNW,9,WNW,16,0
7/27/1998,31.7,23.6,29.5,77,WNW,8,SW,16,1.2
7/28/1998,31.6,25.5,29.2,80,VRB,3,CALM,8,0
7/29/1998,31.7,26.5,30.2,77,NW,7,NW,14,0
7/30/1998,31.4,25.5,29.8,76,VRB,5,ENE,15,0.4
7/31/1998,31.6,24.5,29.6,78,VRB,5,N,18,8.2
8/1/1998,31.4,27.2,28.4,83,VRB,6,NE,40,48.9
8/2/1998,31.3,23.7,29.2,78,VRB,3,NE,10,4.4
8/3/1998,30.6,23.3,28.2,80,NW,12,NW,30,6.6
8/4/1998,31.3,22.5,28.1,81,CALM,0,NW,36,28.7
8/5/1998,30.2,23.8,27.9,79,NNW,9,NW,20,3.8
8/6/1998,31,24.3,29.4,81,NNW,12,N,35,1.1
8/7/1998,29.6,25.7,27.4,79,NW,12,N,30,0
8/8/1998,31.4,26,29.5,75,VRB,6,WNW,12,0
8/9/1998,31.3,24,29.4,75,VRB,6,WNW,12,10
8/10/1998,31.4,26,28.3,80,VRB,7,NW,15,0.1
8/11/1998,30.4,23,28.9,78,SSW,8,SW,18,0
8/12/1998,31.5,24,28.9,79,VRB,4,WNW,10,6.6
8/13/1998,30.7,25.2,27.7,80,NW,12,NNW,28,1
8/14/1998,31.4,26.7,29.5,76,N,12,NNW,26,1.6
8/15/1998,31.3,22.9,29.8,72,NNE,8,NNE,18,0
8/16/1998,31.5,23.1,28.8,76,VRB,3,NW,12,0
8/17/1998,31.8,26.1,29,75,CALM,0,SSW,14,0
8/18/1998,31.3,25.3,27.3,73,SW,8,SW,18,4.4
8/19/1998,30.7,25.4,28.4,79,SW,7,SW,24,0
8/20/1998,30.3,24.9,28.7,75,SW,9,WSW,22,0
8/21/1998,30.6,25,28.3,79,WSW,11,WNW,26,0.2
8/22/1998,31.1,23,27.7,82,WSW,10,N,24,4.2
8/23/1998,30.6,24,27.6,81,NW,12,NW,25,5.2
8/24/1998,30.9,23.9,28.4,81,VRB,4,NW,18,6.7
8/25/1998,31.6,25,29.5,78,WNW,9,NW,20,0
8/26/1998,31.7,22.9,29.8,74,NW,7,NW,15,0
8/27/1998,31,25.6,28.8,79,VRB,4,SSE,15,0
8/28/1998,31.5,26.6,29.4,75,SSE,6,S,16,0
8/29/1998,31.7,22.5,29.8,76,VRB,3,SE,9,0
8/30/1998,31.4,26.4,28.8,78,SW,5,S,17,0
8/31/1998,31.3,26,29.7,75,SSW,11,SW,19,0.1
9/1/1998,31.2,25.6,29.6,73,SSW,10,SW,20,0.7
9/2/1998,31.2,23.6,29.2,77,SSW,8,W,25,2.5
9/3/1998,30.7,26,28.9,78,SSW,11,SW,20,0
9/4/1998,31,26,29.1,74,SW,12,SW,21,0
9/5/1998,30.9,24.6,29.3,70,SSW,11,SSW,19,0
9/6/1998,31,25,29.2,75,VRB,5,W,12,0
9/7/1998,31,26.3,29.4,73,SW,8,SW,15,0
9/8/1998,31.4,25.8,29.4,74,SW,10,SW,19,0
9/9/1998,31,26,29.6,72,WSW,7,W,15,0
9/10/1998,31.5,25.2,29.4,75,WNW,6,WSW,18,0
9/11/1998,30.8,26.3,29.1,77,WSW,7,NW,17,0
9/12/1998,31.6,26.3,29.4,77,SW,7,SW,17,0
9/13/1998,31.2,26.1,29.3,77,WSW,8,WSW,19,0.2
9/14/1998,31.1,26.4,29.2,78,WSW,8,WSW,20,0
9/15/1998,31.5,25.9,29.7,76,W,9,W,23,0
9/16/1998,31.1,25.6,29.7,77,WSW,11,WSW,20,0
9/17/1998,31.1,24.2,29.5,77,SW,9,WSW,25,4
9/18/1998,30.6,23.4,28.9,80,SW,8,NW,29,3.5
9/19/1998,30.5,22.3,27.8,83,W,9,NW,31,20.6
9/20/1998,28.6,24.4,26.8,82,WSW,9,NW,27,2.4
9/21/1998,31.6,24.9,29.2,78,SW,8,SW,20,0
9/22/1998,30.7,24.2,29.2,73,W,9,W,21,2.1
9/23/1998,30.9,24.4,28.9,77,WNW,10,WNW,30,0
9/24/1998,30.6,26.1,29.2,76,W,9,WNW,20,0
9/25/1998,31,24.5,29.5,75,WNW,10,W,19,1.9
9/26/1998,31,22.9,29.4,73,W,10,WNW,29,18.4
9/27/1998,31,26,29.4,77,W,11,W,26,1
9/28/1998,31,26.4,29.7,74,W,13,W,26,0.1
9/29/1998,31.4,22,29.4,76,W,11,NW,30,8.1
9/30/1998,31.5,26.2,29.4,80,WNW,8,W,17,0
10/1/1998,31.2,26.5,29.6,79,NW,8,NW,15,2.4
10/2/1998,31.2,23.5,29.2,79,VRB,5,SE,15,0.2
10/3/1998,31.5,24.5,28.6,81,VRB,4,W,16,0.4
10/4/1998,30.8,24,28,82,SSW,6,NW,20,1.8
10/5/1998,31,26.2,29.3,72,SSW,10,SSW,19,0
10/6/1998,30.8,26,29.2,71,SSW,11,SSW,20,0
10/7/1998,31.3,26,29.4,74,SW,10,SW,18,0
10/8/1998,30.8,26.1,29.1,73,SW,8,SW,18,0
10/9/1998,31,24.2,29,73,SSW,9,S,20,2.4
10/10/1998,31.1,26.5,28.9,76,SSW,9,W,18,0
10/11/1998,31,25,29.7,66,SW,10,SW,18,0
10/12/1998,31,23,29.5,69,SW,7,SW,16,0
10/13/1998,31.3,22.4,28.8,77,VRB,4,S,15,0.2
10/14/1998,30.8,23,28.9,76,VRB,5,WSW,12,7.7
10/15/1998,31,24.6,28.1,79,VRB,4,WNW,15,0
10/16/1998,31.4,26.4,29.5,75,SSE,7,SSE,13,0
10/17/1998,31.1,21.3,29.7,71,VRB,5,SE,10,0
10/18/1998,31,26.4,28.5,75,VRB,3,NNW,17,0
10/19/1998,31.6,24,30.1,69,NNW,12,NW,20,2.8
10/20/1998,30.5,24.2,27.6,83,NW,13,NW,30,2.5
10/21/1998,30.3,23,28.3,82,NW,15,NW,40,38.7
10/22/1998,28.5,22.4,25.4,91,NW,18,NW,35,36.6
10/23/1998,30.7,22.6,28.4,79,WNW,10,W,22,25.4
10/24/1998,28.4,23.6,26.1,86,WNW,7,NW,21,4.3
10/25/1998,29,23,26.4,84,WNW,8,NW,22,7
10/26/1998,30,22.6,28.1,81,NW,10,WNW,27,35.4
10/27/1998,29.6,22.8,26.6,85,NW,11,NW,20,1.3
10/28/1998,30.4,23,28.1,81,WNW,10,WNW,35,51.8
10/29/1998,29,23.2,26.3,86,WNW,10,WSW,35,13.6
10/30/1998,30.4,23.4,27.6,80,WSW,13,W,30,3.7
10/31/1998,30.7,22.5,27.9,80,WSW,12,WNW,33,13.4
11/1/1998,28.3,22,26.2,88,WNW,11,WNW,35,9.1
11/2/1998,30,25.6,27.8,78,W,13,W,29,0
11/3/1998,31,25,29.5,69,W,12,W,25,1.1
11/4/1998,30.8,26.4,29.2,73,W,12,WNW,27,0
11/5/1998,30.5,25,28.5,76,NW,13,NW,30,0
11/6/1998,30.6,25.2,29.4,76,NW,14,NW,28,0.9
11/7/1998,30.9,25,29.4,76,WNW,13,W,28,0
11/8/1998,30.7,25.4,28.9,77,WSW,13,WSW,29,0.5
11/9/1998,28.8,22.5,26.8,83,W,12,W,31,25.4
11/10/1998,30.2,24.6,27.9,81,W,9,W,31,0.5
11/11/1998,30.6,24.5,27.9,83,NW,9,NW,25,1.9
11/12/1998,30.6,23.2,28.5,83,W,10,NNW,20,40.8
11/13/1998,27.6,22.5,24.9,94,WNW,15,SW,32,47.5
11/14/1998,30.1,24.4,28.4,77,WNW,12,WNW,29,0
11/15/1998,30.4,24,29.1,69,WNW,13,WNW,20,1.2
11/16/1998,29.9,24.6,28,80,WSW,9,WSW,23,3
11/17/1998,30.3,24,28.2,81,VRB,5,NW,19,1.7
11/18/1998,31.5,25.4,28.7,79,VRB,6,NNW,18,0.2
11/19/1998,30.4,25.5,28.7,75,NNW,13,NNW,23,0
11/20/1998,30.7,24.6,29.3,73,NW,12,WNW,29,0.9
11/21/1998,30.5,25.9,29.2,74,NW,11,NW,19,0
11/22/1998,30.6,25.4,29.1,75,NNW,10,NW,16,0
11/23/1998,31,23.8,29.3,74,NNW,8,NNW,16,0
11/24/1998,31,23.2,29.3,74,VRB,4,N,10,0.7
11/25/1998,31.1,25.2,29.2,75,NW,7,NNW,18,0
11/26/1998,30.8,25.2,29,72,N,8,N,13,0
11/27/1998,30.6,22.5,28.9,72,N,6,N,12,0
11/28/1998,30.6,22.6,28.5,75,VRB,2,N,10,0
11/29/1998,30.9,21.5,28.7,75,VRB,4,NNE,12,0
11/30/1998,31.2,23,28.4,73,VRB,3,SW,10,0
12/1/1998,31.4,23.4,28.8,73,VRB,4,WSW,14,0.6
12/2/1998,30.8,21.4,28.8,74,VRB,4,SE,10,0
12/3/1998,31.4,23.5,28.6,75,CALM,0,NW,10,4.4
12/4/1998,31.1,25.7,28.9,75,VRB,5,NW,14,0
12/5/1998,31.1,26,29.2,75,W,7,WSW,16,0
12/6/1998,31.6,23.8,29.2,78,NW,9,NW,25,8.3
12/7/1998,30.6,24,28.4,80,VRB,4,WSW,28,3.8
12/8/1998,29.4,22.6,26.5,84,WSW,15,W,35,44
12/9/1998,29,22.8,26.6,84,WSW,12,W,39,6.2
12/10/1998,30,23,27.2,84,SW,9,WSW,29,13.2
12/11/1998,30,22.7,28,80,WSW,11,WNW,30,19.3
12/12/1998,29.5,24,27.3,83,SW,13,WSW,30,5.2
12/13/1998,30.6,22.4,29,75,SSW,7,SW,18,0
12/14/1998,30.8,23,28.6,75,VRB,3,SE,9,1.8
12/15/1998,29.7,24.7,28,81,N,5,NW,12,0
12/16/1998,30.1,25.4,28.3,74,N,6,NW,15,0
12/17/1998,30.4,25.6,28.6,75,NW,7,NW,17,0
12/18/1998,30.6,22.8,28.9,74,W,9,W,28,24.5
12/19/1998,30,24.4,28.1,81,SW,9,W,20,0.4
12/20/1998,29.8,22.6,28.1,79,NW,11,W,26,1.9
12/21/1998,29.9,22.5,28.4,77,NW,11,W,26,0
12/22/1998,30,25.9,28.4,77,NW,8,NW,14,0
12/23/1998,29.9,21.6,28.2,73,NNW,9,NNW,16,0
12/24/1998,29.8,19.6,27.4,75,VRB,3,NNW,14,0
12/25/1998,29.8,23.8,27.3,73,VRB,2,SW,6,5
12/26/1998,30.2,24,28.4,76,VRB,3,NW,7,9
12/27/1998,30.6,24.9,28.5,74,VRB,3,NE,10,0
